{
[(11832,8192,542)(12259,8192,542)(11877,8056,542)]
[(20923,20040,3367)(21099,20176,3367)(21107,20176,3367)]
[(20920,20261,3367)(21099,20176,3367)(20907,20176,3367)]
[(20963,20357,3373)(20957,20360,3373)(20981,20408,3367)]
[(20963,20357,3373)(20981,20408,3367)(21056,20480,3367)]
[(20963,20357,3373)(21056,20480,3367)(21163,20480,3367)]
[(20963,20357,3373)(21163,20480,3367)(21149,20272,3374)]
[(21163,19797,3367)(21067,19840,3367)(20981,19925,3367)]
[(21163,19797,3367)(20981,19925,3367)(20923,20040,3367)]
[(21163,19797,3367)(20923,20040,3367)(21107,20176,3367)]
[(21163,19797,3367)(21107,20176,3367)(21149,20272,3374)]
[(21163,19797,3367)(21149,20272,3374)(21163,20480,3367)]
[(21525,19843,3367)(21531,19837,3370)(21531,19835,3370)]
[(21525,19843,3367)(21531,19835,3370)(21456,19797,3367)]
[(21608,19904,3367)(21608,19896,3367)(21544,19861,3367)]
[(21555,20480,3367)(21632,20405,3367)(21688,20293,3367)]
[(21629,19923,3367)(21608,19904,3367)(21544,19861,3367)]
[(21629,19923,3367)(21544,19861,3367)(21688,20037,3367)]
[(21544,19861,3367)(21525,19843,3367)(21456,19797,3367)]
[(21544,19861,3367)(21456,19797,3367)(21688,20037,3367)]
[(21688,20293,3367)(21707,20181,3367)(21707,20149,3367)]
[(21688,20293,3367)(21707,20149,3367)(21688,20037,3367)]
[(21555,20480,3367)(21688,20293,3367)(21688,20037,3367)]
[(21555,20480,3367)(21688,20037,3367)(21456,19797,3367)]
[(21555,20480,3367)(21456,19797,3367)(21163,19797,3367)]
[(21555,20480,3367)(21163,19797,3367)(21163,20480,3367)]
[(21163,20480,3367)(21056,20480,3367)(21064,20491,3367)]
[(21163,20480,3367)(21064,20491,3367)(21163,20539,3367)]
[(21163,20480,3367)(21163,20539,3367)(21181,20549,3367)]
[(21432,20549,3367)(21547,20491,3367)(21555,20480,3367)]
[(21432,20549,3367)(21555,20480,3367)(21163,20480,3367)]
[(21432,20549,3367)(21163,20480,3367)(21181,20549,3367)]
[(21432,20549,3367)(21181,20549,3367)(21315,20568,3367)]
[(17067,22144,3335)(17067,22139,3335)(17051,22107,3333)]
[(17067,21885,3327)(17035,21869,3327)(16949,21856,3327)]
[(16691,22360,3327)(16752,22421,3327)(16789,22437,3389)]
[(16691,22360,3327)(16789,22437,3389)(16645,22272,3327)]
[(16744,21925,3327)(16691,21979,3327)(16645,22067,3327)]
[(16645,22067,3327)(16629,22160,3327)(16645,22272,3327)]
[(16949,21856,3327)(16840,21872,3327)(16744,21925,3327)]
[(16949,21856,3327)(16744,21925,3327)(17051,22107,3333)]
[(16949,21856,3327)(17051,22107,3333)(17067,22099,3333)]
[(16949,21856,3327)(17067,22099,3333)(17067,21885,3327)]
[(16744,21925,3327)(16645,22067,3327)(16645,22272,3327)]
[(16744,21925,3327)(16645,22272,3327)(16797,22445,3394)]
[(16744,21925,3327)(16797,22445,3394)(17067,22453,3327)]
[(16744,21925,3327)(17067,22453,3327)(17051,22107,3333)]
[(17067,22453,3327)(17067,22144,3335)(17051,22107,3333)]
[(16797,22445,3394)(16797,22453,3401)(17024,22453,3411)]
[(16645,22272,3327)(16789,22437,3389)(16797,22445,3394)]
[(16797,22445,3394)(17024,22453,3411)(17032,22453,3327)]
[(16797,22445,3394)(17032,22453,3327)(17064,22453,3327)]
[(16797,22445,3394)(17064,22453,3327)(17067,22453,3327)]
[(17019,22459,3415)(17024,22453,3411)(16797,22453,3401)]
[(16803,22528,3455)(17021,22528,3466)(17019,22459,3415)]
[(16803,22528,3455)(17019,22459,3415)(16797,22453,3401)]
[(17064,22453,3327)(17032,22453,3327)(17037,22467,3327)]
[(17211,22032,3334)(17219,22027,3334)(17195,21981,3327)]
[(17211,22032,3334)(17195,21981,3327)(17128,21915,3327)]
[(17211,22032,3334)(17128,21915,3327)(17067,21885,3327)]
[(17211,22032,3334)(17067,21885,3327)(17067,22099,3333)]
[(17251,22200,3327)(17256,22168,3327)(17248,22131,3341)]
[(17251,22200,3327)(17248,22131,3341)(17101,22200,3339)]
[(17240,22269,3327)(17251,22200,3327)(17101,22200,3339)]
[(17067,22453,3327)(17131,22421,3327)(17195,22357,3327)]
[(17067,22453,3327)(17195,22357,3327)(17240,22269,3327)]
[(17067,22453,3327)(17240,22269,3327)(17101,22200,3339)]
[(17067,22453,3327)(17101,22200,3339)(17093,22200,3339)]
[(17067,22453,3327)(17093,22200,3339)(17067,22144,3335)]
[(16773,22635,3521)(16725,22656,3521)(16659,22723,3521)]
[(16616,23011,3521)(16661,23099,3521)(16709,23144,3521)]
[(16616,23011,3521)(16709,23144,3521)(16971,23144,3521)]
[(16616,23011,3521)(16971,23144,3521)(16600,22901,3521)]
[(16808,22611,3521)(16773,22635,3521)(16659,22723,3521)]
[(16659,22723,3521)(16613,22816,3521)(16600,22901,3521)]
[(17021,22528,3466)(16803,22528,3455)(16808,22611,3521)]
[(17021,22528,3466)(16808,22611,3521)(17027,22616,3526)]
[(16600,22901,3521)(16971,23144,3521)(16995,23144,3521)]
[(17037,22627,3521)(17027,22616,3526)(16808,22611,3521)]
[(17067,22640,3521)(17037,22627,3521)(16808,22611,3521)]
[(16851,23211,3521)(16896,23211,3545)(16891,23152,3523)]
[(16851,23211,3521)(16891,23152,3523)(16709,23144,3521)]
[(16851,23211,3521)(16709,23144,3521)(16725,23163,3521)]
[(16851,23211,3521)(16725,23163,3521)(16816,23208,3521)]
[(16891,23152,3523)(16971,23144,3521)(16709,23144,3521)]
[(16995,23144,3521)(17000,23208,3545)(17011,23208,3521)]
[(16995,23144,3521)(17011,23208,3521)(17067,23179,3521)]
[(16808,22611,3521)(16659,22723,3521)(16600,22901,3521)]
[(16808,22611,3521)(16600,22901,3521)(16995,23144,3521)]
[(16808,22611,3521)(16995,23144,3521)(17067,23179,3521)]
[(16808,22611,3521)(17067,23179,3521)(17067,22640,3521)]
[(17205,23013,3521)(17211,23011,3521)(17227,22904,3521)]
[(17067,23179,3521)(17104,23160,3521)(17165,23099,3521)]
[(17165,22720,3521)(17101,22656,3521)(17067,22640,3521)]
[(17227,22904,3521)(17211,22808,3521)(17165,22720,3521)]
[(17165,23099,3521)(17205,23013,3521)(17227,22904,3521)]
[(17165,23099,3521)(17227,22904,3521)(17165,22720,3521)]
[(17165,23099,3521)(17165,22720,3521)(17067,22640,3521)]
[(17165,23099,3521)(17067,22640,3521)(17067,23179,3521)]
[(16896,23219,3549)(16896,23211,3545)(16851,23211,3521)]
[(16992,24496,3819)(16992,24475,3823)(16928,24507,3819)]
[(16928,24507,3819)(16883,24552,3819)(16872,24576,3819)]
[(16928,24507,3819)(16872,24576,3819)(17067,24576,3819)]
[(16928,24507,3819)(17067,24576,3819)(17067,24496,3819)]
[(16928,24507,3819)(17067,24496,3819)(16992,24496,3819)]
[(17144,24475,3819)(17096,24467,3826)(17096,24496,3819)]
[(17096,24496,3819)(17067,24496,3819)(17067,24576,3819)]
[(17261,24576,3819)(17253,24555,3819)(17205,24507,3819)]
[(17261,24576,3819)(17205,24507,3819)(17144,24475,3819)]
[(17261,24576,3819)(17144,24475,3819)(17096,24496,3819)]
[(17261,24576,3819)(17096,24496,3819)(17067,24576,3819)]
[(17051,25003,3819)(17043,25008,3822)(17043,25029,3833)]
[(17051,25003,3819)(17043,25029,3833)(17064,25259,3958)]
[(17051,25003,3819)(17064,25259,3958)(17067,25259,3958)]
[(16928,24877,3819)(16989,24909,3819)(17032,24915,3819)]
[(16928,24877,3819)(17032,24915,3819)(16848,24765,3819)]
[(16928,24877,3819)(16848,24765,3819)(16883,24832,3819)]
[(16872,24576,3819)(16848,24619,3819)(16837,24685,3819)]
[(17067,24576,3819)(17045,24925,3819)(17051,25003,3819)]
[(16872,24576,3819)(16837,24685,3819)(16848,24765,3819)]
[(16872,24576,3819)(16848,24765,3819)(17032,24915,3819)]
[(16872,24576,3819)(17032,24915,3819)(17045,24925,3819)]
[(16872,24576,3819)(17045,24925,3819)(17067,24576,3819)]
[(17067,25259,3958)(17067,24576,3819)(17051,25003,3819)]
[(17115,25029,3837)(17123,25024,3834)(17123,25016,3829)]
[(17115,25029,3837)(17123,25016,3829)(17115,24920,3819)]
[(17123,24912,3819)(17144,24909,3819)(17205,24877,3819)]
[(17067,25259,3958)(17115,25029,3837)(17115,24920,3819)]
[(17067,25259,3958)(17115,24920,3819)(17067,24576,3819)]
[(17296,24680,3819)(17285,24619,3819)(17261,24576,3819)]
[(17205,24877,3819)(17253,24829,3819)(17285,24765,3819)]
[(17285,24765,3819)(17296,24680,3819)(17261,24576,3819)]
[(17285,24765,3819)(17261,24576,3819)(17067,24576,3819)]
[(17285,24765,3819)(17067,24576,3819)(17123,24912,3819)]
[(17285,24765,3819)(17123,24912,3819)(17205,24877,3819)]
[(17067,25259,3958)(17133,25259,3961)(17115,25059,3851)]
[(17115,24920,3819)(17123,24912,3819)(17067,24576,3819)]
[(17067,25259,3958)(17115,25059,3851)(17115,25029,3837)]
[(17067,25283,3970)(17067,25259,3958)(17064,25259,3958)]
[(17059,25643,4143)(17032,25643,4143)(17037,25725,4143)]
[(17067,25635,4143)(17059,25643,4143)(17037,25725,4143)]
[(17067,25635,4143)(17037,25725,4143)(17067,25941,4145)]
[(16901,25880,4145)(16896,25941,4145)(17067,25941,4145)]
[(16901,25880,4145)(17067,25941,4145)(17037,25725,4143)]
[(17197,25651,4143)(17195,25629,4143)(17187,25629,4143)]
[(17083,25605,4143)(17067,25605,4143)(17067,25627,4143)]
[(17083,25605,4143)(17067,25627,4143)(17067,25635,4143)]
[(17197,25651,4143)(17187,25629,4143)(17179,25621,4143)]
[(17197,25651,4143)(17179,25621,4143)(17091,25597,4143)]
[(17197,25651,4143)(17091,25597,4143)(17083,25605,4143)]
[(17197,25651,4143)(17083,25605,4143)(17067,25635,4143)]
[(17179,25621,4143)(17179,25600,4143)(17160,25589,4143)]
[(17179,25621,4143)(17160,25589,4143)(17091,25568,4125)]
[(17179,25621,4143)(17091,25568,4125)(17091,25597,4143)]
[(17067,25941,4145)(17397,25941,4145)(17197,25651,4143)]
[(17067,25941,4145)(17197,25651,4143)(17067,25635,4143)]
[(17133,25259,3961)(17067,25259,3958)(17067,25283,3970)]
[(17133,25259,3961)(17067,25283,3970)(17091,25568,4125)]
[(17133,25259,3961)(17091,25568,4125)(17160,25589,4143)]
[(17067,26624,4145)(17067,25941,4145)(16896,25941,4145)]
[(17067,26624,4145)(16896,25941,4145)(16808,26624,4145)]
[(17525,26624,4145)(17555,26203,4145)(17531,26203,4145)]
[(17499,26011,4145)(17437,25952,4145)(17424,25952,4145)]
[(17493,25952,4145)(17493,25944,4145)(17483,25944,4145)]
[(17493,25952,4145)(17483,25944,4145)(17437,25952,4145)]
[(17499,26011,4145)(17504,25960,4145)(17493,25952,4145)]
[(17499,26011,4145)(17493,25952,4145)(17437,25952,4145)]
[(17525,26624,4145)(17531,26203,4145)(17520,26189,4145)]
[(17499,26011,4145)(17424,25952,4145)(17405,25949,4145)]
[(17499,26011,4145)(17405,25949,4145)(17520,26189,4145)]
[(17520,26189,4145)(17405,25949,4145)(17397,25941,4145)]
[(17520,26189,4145)(17397,25941,4145)(17067,25941,4145)]
[(17520,26189,4145)(17067,25941,4145)(17067,26624,4145)]
[(17520,26189,4145)(17067,26624,4145)(17525,26624,4145)]
[(16555,27080,4145)(16544,27080,4145)(16501,27307,4145)]
[(16544,27080,4145)(16515,27080,4145)(16501,27307,4145)]
[(17067,26624,4145)(16808,26624,4145)(16771,26904,4145)]
[(16771,26904,4145)(16555,27080,4145)(16501,27307,4145)]
[(16771,26904,4145)(16501,27307,4145)(17067,27307,4145)]
[(16771,26904,4145)(17067,27307,4145)(17067,26624,4145)]
[(17480,27307,4145)(17525,26624,4145)(17067,26624,4145)]
[(17480,27307,4145)(17067,26624,4145)(17067,27307,4145)]
[(16608,27987,4145)(16619,27989,4145)(17067,27989,4145)]
[(16608,27987,4145)(17067,27989,4145)(17067,27307,4145)]
[(16608,27987,4145)(17067,27307,4145)(16501,27307,4145)]
[(16608,27987,4145)(16501,27307,4145)(16485,27493,4145)]
[(17427,27989,4146)(17451,27973,4146)(17437,27955,4146)]
[(17427,27989,4146)(17437,27955,4146)(17437,27912,4145)]
[(17067,27989,4145)(17427,27989,4146)(17437,27912,4145)]
[(17067,27989,4145)(17437,27912,4145)(17480,27307,4145)]
[(17067,27989,4145)(17480,27307,4145)(17067,27307,4145)]
[(16627,27997,4145)(16627,28115,4145)(16757,28117,4145)]
[(16619,27989,4145)(16627,27997,4145)(16757,28117,4145)]
[(16619,27989,4145)(16757,28117,4145)(17067,27989,4145)]
[(17067,28672,4299)(17067,27989,4145)(16765,28125,4145)]
[(17067,28672,4299)(16765,28125,4145)(16757,28672,4299)]
[(17067,27989,4145)(16757,28117,4145)(16765,28125,4145)]
[(17245,28123,4146)(17229,28123,4146)(17235,28131,4146)]
[(17067,27989,4145)(17115,28123,4145)(17229,28123,4146)]
[(17245,28123,4146)(17427,27989,4146)(17067,27989,4145)]
[(17245,28123,4146)(17067,27989,4145)(17229,28123,4146)]
[(17107,28131,4145)(17115,28123,4145)(17067,27989,4145)]
[(17104,28205,4174)(17107,28131,4145)(17067,27989,4145)]
[(17067,28672,4299)(17099,28672,4299)(17104,28205,4174)]
[(17067,28672,4299)(17104,28205,4174)(17067,27989,4145)]
[(16077,29200,4299)(16000,29355,4299)(16384,29355,4299)]
[(16077,29200,4299)(16384,29355,4299)(16384,28925,4299)]
[(16077,29200,4299)(16384,28925,4299)(16323,28955,4299)]
[(17067,28672,4299)(16757,28672,4299)(16757,28768,4299)]
[(17067,28672,4299)(16757,28768,4299)(16749,28776,4299)]
[(16749,28776,4299)(16640,28792,4299)(16384,28925,4299)]
[(17067,29355,4299)(17067,28672,4299)(16749,28776,4299)]
[(17067,29355,4299)(16749,28776,4299)(16384,28925,4299)]
[(17067,29355,4299)(16384,28925,4299)(16384,29355,4299)]
[(17099,28744,4299)(17099,28672,4299)(17067,28672,4299)]
[(17099,28744,4299)(17067,28672,4299)(17067,29355,4299)]
[(17749,29355,4299)(17749,29032,4299)(17672,28952,4299)]
[(17749,29355,4299)(17672,28952,4299)(17357,28792,4299)]
[(17749,29355,4299)(17357,28792,4299)(17107,28752,4299)]
[(17749,29355,4299)(17107,28752,4299)(17067,29355,4299)]
[(17107,28752,4299)(17099,28744,4299)(17067,29355,4299)]
[(17749,29355,4299)(17997,29355,4299)(17920,29200,4299)]
[(17749,29355,4299)(17920,29200,4299)(17749,29032,4299)]
[(16000,29355,4299)(15915,29520,4299)(15912,29533,4299)]
[(16384,29355,4299)(16000,29355,4299)(15912,29533,4299)]
[(16384,29355,4299)(15912,29533,4299)(15859,29869,4299)]
[(16384,29355,4299)(15859,29869,4299)(15885,30037,4299)]
[(16384,29355,4299)(15885,30037,4299)(16384,30037,4299)]
[(16384,30037,4299)(17067,30037,4299)(17067,29355,4299)]
[(16384,30037,4299)(17067,29355,4299)(16384,29355,4299)]
[(17067,30037,4299)(17749,30037,4299)(17749,29355,4299)]
[(17067,30037,4299)(17749,29355,4299)(17067,29355,4299)]
[(18085,29528,4299)(17997,29355,4299)(17749,29355,4299)]
[(18085,29528,4299)(17749,29355,4299)(17749,30037,4299)]
[(18085,29528,4299)(17749,30037,4299)(18112,30037,4299)]
[(18085,29528,4299)(18112,30037,4299)(18139,29864,4299)]
[(16077,30549,4299)(16251,30720,4299)(16384,30720,4299)]
[(16077,30549,4299)(16384,30720,4299)(16384,30037,4299)]
[(16077,30549,4299)(16384,30037,4299)(15885,30037,4299)]
[(16077,30549,4299)(15885,30037,4299)(15915,30229,4299)]
[(16384,30720,4299)(17067,30720,4299)(17067,30037,4299)]
[(16384,30720,4299)(17067,30037,4299)(16384,30037,4299)]
[(17067,30720,4299)(17747,30720,4299)(17749,30717,4299)]
[(17067,30720,4299)(17749,30717,4299)(17749,30037,4299)]
[(17067,30720,4299)(17749,30037,4299)(17067,30037,4299)]
[(18083,30232,4299)(18112,30037,4299)(17749,30037,4299)]
[(18083,30232,4299)(17749,30037,4299)(17749,30717,4299)]
[(18083,30232,4299)(17749,30717,4299)(17923,30547,4299)]
[(16384,30720,4299)(16251,30720,4299)(16325,30797,4299)]
[(16384,30720,4299)(16325,30797,4299)(16384,30824,4299)]
[(16997,31016,4299)(17067,31005,4299)(17067,30720,4299)]
[(16997,31016,4299)(17067,30720,4299)(16384,30720,4299)]
[(16997,31016,4299)(16384,30720,4299)(16384,30824,4299)]
[(16997,31016,4299)(16384,30824,4299)(16645,30960,4299)]
[(17067,31005,4299)(17355,30960,4299)(17357,30955,4299)]
[(17067,30720,4299)(17067,31005,4299)(17357,30955,4299)]
[(17067,30720,4299)(17357,30955,4299)(17672,30797,4299)]
[(17067,30720,4299)(17672,30797,4299)(17747,30720,4299)]
}
