{
[(8960,21333,321)(8960,21045,321)(8543,21045,321)]
[(19627,21333,411)(19765,20907,411)(19627,20907,411)]
[(19627,21760,411)(19765,21760,411)(19765,21333,411)]
[(19627,21760,411)(19765,21333,411)(19627,21333,411)]
[(19627,22187,411)(19765,22187,411)(19765,21760,411)]
[(19627,22187,411)(19765,21760,411)(19627,21760,411)]
[(19627,22613,411)(19765,22613,411)(19765,22187,411)]
[(19627,22613,411)(19765,22187,411)(19627,22187,411)]
[(19627,23040,411)(19765,23040,411)(19765,22613,411)]
[(19627,23040,411)(19765,22613,411)(19627,22613,411)]
[(19627,23357,411)(19765,23357,411)(19765,23040,411)]
[(19627,23357,411)(19765,23040,411)(19627,23040,411)]
[(20065,16558,427)(20065,16533,423)(20053,16533,423)]
[(20065,16558,427)(20053,16533,423)(20053,16640,423)]
[(20480,16640,557)(20480,16563,557)(20070,16563,428)]
[(20480,16640,557)(20070,16563,428)(20053,16640,423)]
[(20070,16563,428)(20065,16558,427)(20053,16640,423)]
[(20053,17067,423)(20480,17067,557)(20480,16640,557)]
[(20053,17067,423)(20480,16640,557)(20053,16640,423)]
[(20053,17482,423)(20065,17482,423)(20065,17422,427)]
[(20053,17482,423)(20065,17422,427)(20053,17067,423)]
[(20070,17417,428)(20480,17417,557)(20480,17067,557)]
[(20070,17417,428)(20480,17067,557)(20053,17067,423)]
[(20053,17067,423)(20065,17422,427)(20070,17417,428)]
[(20480,16640,557)(20907,16640,690)(20907,16563,690)]
[(20480,16640,557)(20907,16563,690)(20480,16563,557)]
[(20480,17067,557)(20907,17067,690)(20907,16640,690)]
[(20480,17067,557)(20907,16640,690)(20480,16640,557)]
[(20480,17417,557)(20907,17417,690)(20907,17067,690)]
[(20480,17417,557)(20907,17067,690)(20480,17067,557)]
[(20907,16640,690)(21333,16640,824)(21333,16563,824)]
[(20907,16640,690)(21333,16563,824)(20907,16563,690)]
[(20907,17067,690)(21333,17067,824)(21333,16640,824)]
[(20907,17067,690)(21333,16640,824)(20907,16640,690)]
[(20907,17417,690)(21333,17417,824)(21333,17067,824)]
[(20907,17417,690)(21333,17067,824)(20907,17067,690)]
[(21333,16640,824)(21760,16640,958)(21760,16563,958)]
[(21333,16640,824)(21760,16563,958)(21333,16563,824)]
[(21333,17067,824)(21760,17067,958)(21760,16640,958)]
[(21333,17067,824)(21760,16640,958)(21333,16640,824)]
[(21333,17417,824)(21760,17417,958)(21760,17067,958)]
[(21333,17417,824)(21760,17067,958)(21333,17067,824)]
[(21760,16640,958)(22187,16640,1091)(22187,16563,1091)]
[(21760,16640,958)(22187,16563,1091)(21760,16563,958)]
[(21760,17067,958)(22187,17067,1091)(22187,16640,1091)]
[(21760,17067,958)(22187,16640,1091)(21760,16640,958)]
[(21760,17417,958)(22187,17417,1091)(22187,17067,1091)]
[(21760,17417,958)(22187,17067,1091)(21760,17067,958)]
[(22187,16640,1091)(22613,16640,1225)(22613,16563,1225)]
[(22187,16640,1091)(22613,16563,1225)(22187,16563,1091)]
[(22187,17067,1091)(22613,17067,1225)(22613,16640,1225)]
[(22187,17067,1091)(22613,16640,1225)(22187,16640,1091)]
[(22187,17417,1091)(22613,17417,1225)(22613,17067,1225)]
[(22187,17417,1091)(22613,17067,1225)(22187,17067,1091)]
[(22735,15787,1267)(23040,15787,1267)(23040,15590,1267)]
[(22735,15787,1267)(23040,15590,1267)(22735,15590,1267)]
[(22735,16213,1267)(23040,16213,1267)(23040,15787,1267)]
[(22735,16213,1267)(23040,15787,1267)(22735,15787,1267)]
[(22730,16563,1267)(22613,16563,1225)(22613,16640,1225)]
[(22730,16563,1267)(22613,16640,1225)(23040,16640,1267)]
[(23040,16213,1267)(22735,16213,1267)(22735,16558,1267)]
[(23040,16213,1267)(22735,16558,1267)(23040,16640,1267)]
[(22735,16558,1267)(22730,16563,1267)(23040,16640,1267)]
[(22613,17067,1225)(23040,17067,1267)(23040,16640,1267)]
[(22613,17067,1225)(23040,16640,1267)(22613,16640,1225)]
[(22735,17422,1267)(22735,17493,1267)(23040,17493,1267)]
[(22730,17417,1267)(22735,17422,1267)(23040,17493,1267)]
[(22730,17417,1267)(23040,17493,1267)(23040,17067,1267)]
[(22730,17417,1267)(23040,17067,1267)(22613,17067,1225)]
[(22613,17067,1225)(22613,17417,1225)(22730,17417,1267)]
[(22735,17920,1267)(23040,17920,1267)(23040,17493,1267)]
[(22735,17920,1267)(23040,17493,1267)(22735,17493,1267)]
[(22735,18347,1267)(23040,18347,1267)(23040,17920,1267)]
[(22735,18347,1267)(23040,17920,1267)(22735,17920,1267)]
[(23040,18427,1267)(23040,18347,1267)(22735,18347,1267)]
[(23040,18427,1267)(22735,18347,1267)(22735,18427,1267)]
[(23040,15787,1267)(23467,15787,1267)(23467,15590,1267)]
[(23040,15787,1267)(23467,15590,1267)(23040,15590,1267)]
[(23040,16213,1267)(23467,16213,1267)(23467,15787,1267)]
[(23040,16213,1267)(23467,15787,1267)(23040,15787,1267)]
[(23040,16640,1267)(23467,16640,1267)(23467,16213,1267)]
[(23040,16640,1267)(23467,16213,1267)(23040,16213,1267)]
[(23040,17067,1267)(23467,17067,1267)(23467,16640,1267)]
[(23040,17067,1267)(23467,16640,1267)(23040,16640,1267)]
[(23040,17493,1267)(23467,17493,1267)(23467,17067,1267)]
[(23040,17493,1267)(23467,17067,1267)(23040,17067,1267)]
[(23040,17920,1267)(23467,17920,1267)(23467,17493,1267)]
[(23040,17920,1267)(23467,17493,1267)(23040,17493,1267)]
[(23040,18347,1267)(23467,18347,1267)(23467,17920,1267)]
[(23040,18347,1267)(23467,17920,1267)(23040,17920,1267)]
[(23040,18427,1267)(23467,18427,1267)(23467,18347,1267)]
[(23040,18427,1267)(23467,18347,1267)(23040,18347,1267)]
[(23467,15787,1267)(23893,15787,1267)(23893,15590,1267)]
[(23467,15787,1267)(23893,15590,1267)(23467,15590,1267)]
[(23467,16213,1267)(23893,16213,1267)(23893,15787,1267)]
[(23467,16213,1267)(23893,15787,1267)(23467,15787,1267)]
[(23467,16640,1267)(23893,16640,1267)(23893,16213,1267)]
[(23467,16640,1267)(23893,16213,1267)(23467,16213,1267)]
[(23467,17067,1267)(23893,17067,1267)(23893,16640,1267)]
[(23467,17067,1267)(23893,16640,1267)(23467,16640,1267)]
[(23467,17493,1267)(23893,17493,1267)(23893,17067,1267)]
[(23467,17493,1267)(23893,17067,1267)(23467,17067,1267)]
[(23467,17920,1267)(23893,17920,1267)(23893,17493,1267)]
[(23467,17920,1267)(23893,17493,1267)(23467,17493,1267)]
[(23467,18347,1267)(23893,18347,1267)(23893,17920,1267)]
[(23467,18347,1267)(23893,17920,1267)(23467,17920,1267)]
[(23467,18427,1267)(23893,18427,1267)(23893,18347,1267)]
[(23467,18427,1267)(23893,18347,1267)(23467,18347,1267)]
[(23893,15787,1267)(24320,15787,1267)(24320,15590,1267)]
[(23893,15787,1267)(24320,15590,1267)(23893,15590,1267)]
[(23893,16213,1267)(24320,16213,1267)(24320,15787,1267)]
[(23893,16213,1267)(24320,15787,1267)(23893,15787,1267)]
[(23893,16640,1267)(24320,16640,1267)(24320,16213,1267)]
[(23893,16640,1267)(24320,16213,1267)(23893,16213,1267)]
[(23893,17067,1267)(24320,17067,1267)(24320,16640,1267)]
[(23893,17067,1267)(24320,16640,1267)(23893,16640,1267)]
[(23893,17493,1267)(24320,17493,1267)(24320,17067,1267)]
[(23893,17493,1267)(24320,17067,1267)(23893,17067,1267)]
[(23893,17920,1267)(24320,17920,1267)(24320,17493,1267)]
[(23893,17920,1267)(24320,17493,1267)(23893,17493,1267)]
[(23893,18347,1267)(24320,18347,1267)(24320,17920,1267)]
[(23893,18347,1267)(24320,17920,1267)(23893,17920,1267)]
[(23893,18427,1267)(24320,18427,1267)(24320,18347,1267)]
[(23893,18427,1267)(24320,18347,1267)(23893,18347,1267)]
[(24320,15787,1267)(24747,15787,1267)(24747,15590,1267)]
[(24320,15787,1267)(24747,15590,1267)(24320,15590,1267)]
[(24320,16213,1267)(24747,16213,1267)(24747,15787,1267)]
[(24320,16213,1267)(24747,15787,1267)(24320,15787,1267)]
[(24320,16640,1267)(24747,16640,1267)(24747,16213,1267)]
[(24320,16640,1267)(24747,16213,1267)(24320,16213,1267)]
[(24320,17067,1267)(24747,17067,1267)(24747,16640,1267)]
[(24320,17067,1267)(24747,16640,1267)(24320,16640,1267)]
[(24320,17493,1267)(24747,17493,1267)(24747,17067,1267)]
[(24320,17493,1267)(24747,17067,1267)(24320,17067,1267)]
[(24320,17920,1267)(24747,17920,1267)(24747,17493,1267)]
[(24320,17920,1267)(24747,17493,1267)(24320,17493,1267)]
[(24320,18347,1267)(24747,18347,1267)(24747,17920,1267)]
[(24320,18347,1267)(24747,17920,1267)(24320,17920,1267)]
[(24320,18427,1267)(24747,18427,1267)(24747,18347,1267)]
[(24320,18427,1267)(24747,18347,1267)(24320,18347,1267)]
[(24747,15787,1267)(25173,15787,1267)(25173,15590,1267)]
[(24747,15787,1267)(25173,15590,1267)(24747,15590,1267)]
[(24747,16213,1267)(25173,16213,1267)(25173,15787,1267)]
[(24747,16213,1267)(25173,15787,1267)(24747,15787,1267)]
[(24747,16640,1267)(25173,16640,1267)(25173,16213,1267)]
[(24747,16640,1267)(25173,16213,1267)(24747,16213,1267)]
[(24747,17067,1267)(25173,17067,1267)(25173,16640,1267)]
[(24747,17067,1267)(25173,16640,1267)(24747,16640,1267)]
[(24747,17493,1267)(25173,17493,1267)(25173,17067,1267)]
[(24747,17493,1267)(25173,17067,1267)(24747,17067,1267)]
[(24747,17920,1267)(25173,17920,1267)(25173,17493,1267)]
[(24747,17920,1267)(25173,17493,1267)(24747,17493,1267)]
[(24747,18347,1267)(25173,18347,1267)(25173,17920,1267)]
[(24747,18347,1267)(25173,17920,1267)(24747,17920,1267)]
[(24747,18427,1267)(25173,18427,1267)(25173,18347,1267)]
[(24747,18427,1267)(25173,18347,1267)(24747,18347,1267)]
[(25173,15787,1267)(25600,15787,1267)(25600,15590,1267)]
[(25173,15787,1267)(25600,15590,1267)(25173,15590,1267)]
[(25173,16213,1267)(25600,16213,1267)(25600,15787,1267)]
[(25173,16213,1267)(25600,15787,1267)(25173,15787,1267)]
[(25173,16640,1267)(25600,16640,1267)(25600,16213,1267)]
[(25173,16640,1267)(25600,16213,1267)(25173,16213,1267)]
[(25173,17067,1267)(25600,17067,1267)(25600,16640,1267)]
[(25173,17067,1267)(25600,16640,1267)(25173,16640,1267)]
[(25173,17493,1267)(25600,17493,1267)(25600,17067,1267)]
[(25173,17493,1267)(25600,17067,1267)(25173,17067,1267)]
[(25173,17920,1267)(25600,17920,1267)(25600,17493,1267)]
[(25173,17920,1267)(25600,17493,1267)(25173,17493,1267)]
[(25173,18347,1267)(25600,18347,1267)(25600,17920,1267)]
[(25173,18347,1267)(25600,17920,1267)(25173,17920,1267)]
[(25173,18427,1267)(25600,18427,1267)(25600,18347,1267)]
[(25173,18427,1267)(25600,18347,1267)(25173,18347,1267)]
[(25600,15787,1267)(25658,15787,1267)(25658,15590,1267)]
[(25600,15787,1267)(25658,15590,1267)(25600,15590,1267)]
[(25600,16213,1267)(25658,16213,1267)(25658,15787,1267)]
[(25600,16213,1267)(25658,15787,1267)(25600,15787,1267)]
[(25600,16640,1267)(25658,16640,1267)(25658,16213,1267)]
[(25600,16640,1267)(25658,16213,1267)(25600,16213,1267)]
[(25600,17067,1267)(25658,17067,1267)(25658,16640,1267)]
[(25600,17067,1267)(25658,16640,1267)(25600,16640,1267)]
[(25600,17493,1267)(25658,17493,1267)(25658,17067,1267)]
[(25600,17493,1267)(25658,17067,1267)(25600,17067,1267)]
[(25600,17920,1267)(25658,17920,1267)(25658,17493,1267)]
[(25600,17920,1267)(25658,17493,1267)(25600,17493,1267)]
[(25600,18347,1267)(25658,18347,1267)(25658,17920,1267)]
[(25600,18347,1267)(25658,17920,1267)(25600,17920,1267)]
[(25600,18427,1267)(25658,18427,1267)(25658,18347,1267)]
[(25600,18427,1267)(25658,18347,1267)(25600,18347,1267)]
}
