{
[(22016,5632,3858)(22016,5610,3858)(21992,5606,3858)]
[(14336,10752,4649)(14848,10240,4649)(14336,10240,4649)]
[(14848,10752,4649)(15360,10752,4649)(15360,10240,4649)]
[(14848,10752,4649)(15360,10240,4649)(14848,10240,4649)]
[(15360,10752,4649)(15872,10752,4649)(15872,10240,4649)]
[(15360,10752,4649)(15872,10240,4649)(15360,10240,4649)]
[(15872,10752,4649)(16384,10752,4649)(16384,10240,4649)]
[(15872,10752,4649)(16384,10240,4649)(15872,10240,4649)]
[(16510,10414,4649)(16632,10240,4592)(16384,10240,4649)]
[(16512,10442,4649)(16510,10414,4649)(16384,10240,4649)]
[(16384,10752,4649)(16570,10752,4649)(16512,10442,4649)]
[(16384,10752,4649)(16512,10442,4649)(16384,10240,4649)]
[(17408,10240,4228)(17030,10240,4228)(17004,10318,4228)]
[(17408,10240,4228)(17004,10318,4228)(17408,10448,4228)]
[(17780,10572,4228)(17816,10664,4228)(17920,10622,4228)]
[(17772,10564,4228)(17780,10572,4228)(17920,10622,4228)]
[(17772,10564,4228)(17920,10622,4228)(17920,10240,4228)]
[(17772,10564,4228)(17920,10240,4228)(17408,10240,4228)]
[(17772,10564,4228)(17408,10240,4228)(17408,10448,4228)]
[(18432,10418,4228)(18432,10240,4228)(17920,10240,4228)]
[(18432,10418,4228)(17920,10240,4228)(17920,10622,4228)]
[(18432,10418,4228)(18874,10240,4228)(18432,10240,4228)]
[(24064,10602,3564)(24064,10240,3564)(23836,10240,3564)]
[(24064,10240,3564)(24064,10602,3564)(24158,10752,3564)]
[(24064,10240,3564)(24158,10752,3564)(24576,10752,3564)]
[(24064,10240,3564)(24576,10752,3564)(24576,10240,3564)]
[(24576,10752,3564)(24666,10752,3564)(24800,10668,3564)]
[(24576,10752,3564)(24800,10668,3564)(24576,10240,3564)]
[(24576,10240,3564)(24800,10668,3564)(24808,10668,3564)]
[(24816,10676,3564)(24858,10752,3564)(25088,10752,3564)]
[(24808,10668,3564)(24816,10676,3564)(25088,10752,3564)]
[(24808,10668,3564)(25088,10752,3564)(25088,10240,3564)]
[(24808,10668,3564)(25088,10240,3564)(24576,10240,3564)]
[(25388,10298,3564)(25482,10240,3564)(25088,10240,3564)]
[(25380,10306,3564)(25388,10298,3564)(25088,10240,3564)]
[(25380,10316,3564)(25380,10306,3564)(25088,10240,3564)]
[(25600,10752,3564)(25600,10712,3564)(25380,10316,3564)]
[(25600,10752,3564)(25380,10316,3564)(25088,10240,3564)]
[(25600,10752,3564)(25088,10240,3564)(25088,10752,3564)]
[(25600,10752,3564)(25622,10752,3564)(25600,10712,3564)]
[(13824,11264,4649)(13824,10752,4649)(13672,10752,4649)]
[(13824,11264,4649)(13672,10752,4649)(13320,11264,4649)]
[(13824,11264,4649)(14336,11264,4649)(14336,10752,4649)]
[(13824,11264,4649)(14336,10752,4649)(13824,10752,4649)]
[(14336,11264,4649)(14848,11264,4649)(14848,10752,4649)]
[(14336,11264,4649)(14848,10752,4649)(14336,10752,4649)]
[(14848,11264,4649)(15360,11264,4649)(15360,10752,4649)]
[(14848,11264,4649)(15360,10752,4649)(14848,10752,4649)]
[(15360,11264,4649)(15872,11264,4649)(15872,10752,4649)]
[(15360,11264,4649)(15872,10752,4649)(15360,10752,4649)]
[(15872,11264,4649)(16384,11264,4649)(16384,10752,4649)]
[(15872,11264,4649)(16384,10752,4649)(15872,10752,4649)]
[(16678,11264,4649)(16770,11132,4649)(16620,11026,4649)]
[(16678,11264,4649)(16620,11026,4649)(16384,11264,4649)]
[(16620,11026,4649)(16570,10752,4649)(16384,10752,4649)]
[(16620,11026,4649)(16384,10752,4649)(16384,11264,4649)]
[(24576,10752,3564)(24158,10752,3564)(24300,10982,3564)]
[(24576,10752,3564)(24300,10982,3564)(24576,10808,3564)]
[(24576,10808,3564)(24666,10752,3564)(24576,10752,3564)]
[(25088,11168,3564)(25088,10752,3564)(24858,10752,3564)]
[(25088,10752,3564)(25088,11168,3564)(25142,11264,3564)]
[(25088,10752,3564)(25142,11264,3564)(25600,11264,3564)]
[(25088,10752,3564)(25600,11264,3564)(25600,10752,3564)]
[(26112,11264,3540)(25896,11224,3540)(25886,11224,3564)]
[(25896,11224,3540)(26112,11224,3540)(26112,11118,3540)]
[(26112,11264,3540)(26112,11224,3540)(25896,11224,3540)]
[(25600,11264,3564)(26112,11264,3540)(25886,11224,3564)]
[(25600,11264,3564)(25886,11224,3564)(25622,10752,3564)]
[(25600,11264,3564)(25622,10752,3564)(25600,10752,3564)]
[(26624,11244,3540)(26478,10940,3540)(26450,10950,3540)]
[(26624,11244,3540)(26450,10950,3540)(26112,11118,3540)]
[(26624,11244,3540)(26112,11118,3540)(26112,11264,3540)]
[(26624,11244,3540)(26112,11264,3540)(26624,11264,3540)]
[(26624,11264,3540)(26634,11264,3540)(26624,11244,3540)]
[(13312,11426,4649)(13312,11276,4649)(13242,11376,4649)]
[(13312,11426,4649)(13242,11376,4649)(13244,11382,4649)]
[(13320,11264,4649)(13312,11276,4649)(13312,11426,4649)]
[(13320,11264,4649)(13312,11426,4649)(13822,11776,4649)]
[(13320,11264,4649)(13822,11776,4649)(13824,11776,4649)]
[(13320,11264,4649)(13824,11776,4649)(13824,11264,4649)]
[(14298,11734,4649)(14336,11734,4649)(14336,11264,4649)]
[(14288,11734,4649)(14298,11734,4649)(14336,11264,4649)]
[(14336,11762,4649)(14336,11734,4649)(14298,11734,4649)]
[(13824,11776,4649)(14258,11776,4649)(14288,11734,4649)]
[(13824,11776,4649)(14288,11734,4649)(14336,11264,4649)]
[(13824,11776,4649)(14336,11264,4649)(13824,11264,4649)]
[(14336,11762,4649)(14358,11776,4649)(14848,11776,4649)]
[(14336,11762,4649)(14848,11776,4649)(14848,11264,4649)]
[(14336,11762,4649)(14848,11264,4649)(14336,11264,4649)]
[(14848,11776,4649)(15360,11776,4649)(15360,11264,4649)]
[(14848,11776,4649)(15360,11264,4649)(14848,11264,4649)]
[(15360,11776,4649)(15872,11776,4649)(15872,11264,4649)]
[(15360,11776,4649)(15872,11264,4649)(15360,11264,4649)]
[(15872,11776,4649)(16384,11776,4649)(16384,11264,4649)]
[(15872,11776,4649)(16384,11264,4649)(15872,11264,4649)]
[(16800,11776,4649)(16808,11748,4649)(16756,11736,4649)]
[(16800,11776,4649)(16756,11736,4649)(16384,11776,4649)]
[(16668,11276,4649)(16678,11264,4649)(16384,11264,4649)]
[(16668,11290,4649)(16668,11276,4649)(16384,11264,4649)]
[(16384,11776,4649)(16748,11726,4649)(16668,11290,4649)]
[(16384,11776,4649)(16668,11290,4649)(16384,11264,4649)]
[(16384,11776,4649)(16756,11736,4649)(16748,11726,4649)]
[(25088,11776,3540)(25088,11620,3540)(24978,11672,3540)]
[(25088,11776,3540)(24978,11672,3540)(25028,11776,3540)]
[(25272,11530,3540)(25266,11530,3540)(25088,11620,3540)]
[(25272,11530,3540)(25088,11620,3540)(25088,11776,3540)]
[(25142,11264,3564)(25190,11356,3564)(25274,11502,3564)]
[(25142,11264,3564)(25274,11502,3564)(25600,11264,3564)]
[(25600,11264,3564)(25274,11502,3564)(25280,11522,3564)]
[(25600,11264,3564)(25280,11522,3564)(25600,11776,3540)]
[(25280,11522,3564)(25272,11530,3540)(25088,11776,3540)]
[(25280,11522,3564)(25088,11776,3540)(25600,11776,3540)]
[(25600,11776,3540)(26112,11776,3540)(26112,11264,3540)]
[(25600,11776,3540)(26112,11264,3540)(25600,11264,3564)]
[(26112,11776,3540)(26624,11776,3540)(26624,11264,3540)]
[(26112,11776,3540)(26624,11264,3540)(26112,11264,3540)]
[(26744,11456,3516)(26732,11456,3540)(26624,11776,3540)]
[(27136,11776,3516)(27136,11714,3516)(27066,11456,3516)]
[(27136,11776,3516)(27066,11456,3516)(26744,11456,3516)]
[(27136,11776,3516)(26744,11456,3516)(26624,11776,3540)]
[(26744,11456,3516)(27066,11456,3516)(27042,11372,3516)]
[(26724,11448,3540)(26634,11264,3540)(26624,11264,3540)]
[(26724,11448,3540)(26624,11264,3540)(26624,11776,3540)]
[(26624,11776,3540)(26732,11456,3540)(26724,11448,3540)]
[(27136,11776,3516)(27154,11776,3516)(27136,11714,3516)]
[(14120,11980,4649)(14258,11776,4649)(13824,11776,4649)]
[(14120,11980,4649)(13824,11776,4649)(13824,11778,4649)]
[(14116,12288,4952)(14336,12288,4866)(14336,12058,4776)]
[(13990,12288,4991)(14006,12288,4991)(13996,12280,4991)]
[(14358,11776,4649)(14456,11848,4649)(14492,11870,4649)]
[(14358,11776,4649)(14492,11870,4649)(14848,11776,4649)]
[(14500,11886,4649)(14336,12058,4776)(14336,12288,4866)]
[(14500,11886,4649)(14336,12288,4866)(14848,12288,4671)]
[(14500,11886,4649)(14848,12288,4671)(14848,11776,4649)]
[(14848,11776,4649)(14492,11870,4649)(14500,11878,4649)]
[(14848,11776,4649)(14500,11878,4649)(14500,11886,4649)]
[(14848,12288,4671)(15360,12288,4649)(15360,11776,4649)]
[(14848,12288,4671)(15360,11776,4649)(14848,11776,4649)]
[(15360,12288,4649)(15872,12288,4649)(15872,11776,4649)]
[(15360,12288,4649)(15872,11776,4649)(15360,11776,4649)]
[(15872,12288,4649)(16384,12288,4649)(16384,11776,4649)]
[(15872,12288,4649)(16384,11776,4649)(15872,11776,4649)]
[(16768,11900,4649)(16780,11892,4649)(16776,11870,4649)]
[(16768,11900,4649)(16776,11870,4649)(16800,11776,4649)]
[(16768,11900,4649)(16800,11776,4649)(16384,11776,4649)]
[(16384,12288,4649)(16670,12288,4649)(16768,11900,4649)]
[(16384,12288,4649)(16768,11900,4649)(16384,11776,4649)]
[(25088,11896,3540)(25088,11776,3540)(25028,11776,3540)]
[(24934,11952,3516)(25026,12288,3516)(25088,12288,3516)]
[(24934,11952,3516)(25088,12288,3516)(25072,11916,3516)]
[(25088,12288,3516)(25088,11908,3540)(25072,11916,3516)]
[(25600,11776,3540)(25088,11776,3540)(25088,11896,3540)]
[(25600,11776,3540)(25088,11896,3540)(25088,11908,3540)]
[(25088,11908,3540)(25088,12288,3516)(25600,12288,3540)]
[(25088,11908,3540)(25600,12288,3540)(25600,11776,3540)]
[(25600,12288,3540)(26112,12288,3516)(26112,11776,3540)]
[(25600,12288,3540)(26112,11776,3540)(25600,11776,3540)]
[(26112,12288,3516)(26624,12288,3516)(26624,11776,3540)]
[(26112,12288,3516)(26624,11776,3540)(26112,11776,3540)]
[(26624,12288,3516)(27136,12288,3516)(27136,11776,3516)]
[(26624,12288,3516)(27136,11776,3516)(26624,11776,3540)]
[(27274,12242,3516)(27280,12238,3516)(27278,12222,3516)]
[(27274,12242,3516)(27278,12222,3516)(27252,12136,3516)]
[(27252,12136,3516)(27244,12090,3516)(27236,12078,3516)]
[(27136,12288,3516)(27282,12288,3516)(27274,12250,3516)]
[(27136,12288,3516)(27274,12250,3516)(27236,12078,3516)]
[(27136,12288,3516)(27236,12078,3516)(27154,11776,3516)]
[(27136,12288,3516)(27154,11776,3516)(27136,11776,3516)]
[(27274,12250,3516)(27274,12242,3516)(27252,12136,3516)]
[(27274,12250,3516)(27252,12136,3516)(27236,12078,3516)]
[(11754,12800,4986)(11776,12800,4986)(11776,12788,4986)]
[(12288,12800,4986)(12288,12564,4986)(12178,12582,4986)]
[(12288,12800,4986)(12178,12582,4986)(11776,12788,4986)]
[(12288,12800,4986)(11776,12788,4986)(11776,12800,4986)]
[(12800,12800,4986)(12800,12492,4986)(12766,12488,4986)]
[(12800,12800,4986)(12766,12488,4986)(12288,12564,4986)]
[(12800,12800,4986)(12288,12564,4986)(12288,12800,4986)]
[(12800,12800,4986)(13312,12800,4986)(13312,12574,4986)]
[(12800,12800,4986)(13312,12574,4986)(12800,12492,4986)]
[(13596,12698,4991)(13824,12698,4991)(13824,12460,4991)]
[(13824,12800,4991)(13596,12698,4991)(13590,12698,4991)]
[(13824,12800,4991)(13824,12698,4991)(13596,12698,4991)]
[(13366,12582,4986)(13312,12574,4986)(13312,12800,4986)]
[(13366,12582,4986)(13312,12800,4986)(13590,12698,4991)]
[(13312,12800,4986)(13824,12800,4991)(13590,12698,4991)]
[(13940,12340,4991)(14060,12340,4991)(14006,12288,4991)]
[(13940,12340,4991)(14006,12288,4991)(13990,12288,4991)]
[(14066,12340,4991)(14060,12340,4991)(13824,12460,4991)]
[(14060,12340,4991)(13940,12340,4991)(13824,12460,4991)]
[(14336,12288,4866)(14116,12288,4952)(14066,12340,4991)]
[(14066,12340,4991)(13824,12460,4991)(13824,12800,4991)]
[(14066,12340,4991)(13824,12800,4991)(14336,12800,4991)]
[(14066,12340,4991)(14336,12800,4991)(14336,12288,4866)]
[(14808,12800,4891)(14848,12758,4859)(14848,12288,4671)]
[(14808,12800,4891)(14848,12288,4671)(14336,12288,4866)]
[(14808,12800,4891)(14336,12288,4866)(14336,12800,4991)]
[(15246,12474,4649)(15360,12474,4649)(15360,12288,4649)]
[(15240,12474,4649)(15246,12474,4649)(15360,12288,4649)]
[(15214,12498,4649)(15104,12498,4658)(15156,12554,4649)]
[(15104,12498,4658)(15214,12498,4649)(15240,12474,4649)]
[(15098,12498,4658)(15104,12498,4658)(15240,12474,4649)]
[(15360,12636,4649)(15360,12474,4649)(15246,12474,4649)]
[(14848,12288,4671)(14848,12758,4859)(15098,12498,4658)]
[(15098,12498,4658)(15240,12474,4649)(15360,12288,4649)]
[(15098,12498,4658)(15360,12288,4649)(14848,12288,4671)]
[(15360,12288,4649)(15360,12636,4649)(15472,12800,4649)]
[(15360,12288,4649)(15472,12800,4649)(15872,12800,4649)]
[(15360,12288,4649)(15872,12800,4649)(15872,12288,4649)]
[(15872,12800,4649)(16176,12800,4649)(16384,12658,4649)]
[(15872,12800,4649)(16384,12658,4649)(16384,12288,4649)]
[(15872,12800,4649)(16384,12288,4649)(15872,12288,4649)]
[(16644,12394,4649)(16670,12288,4649)(16384,12288,4649)]
[(16684,12452,4649)(16644,12394,4649)(16384,12288,4649)]
[(16684,12452,4649)(16384,12288,4649)(16384,12658,4649)]
[(25088,12510,3516)(25088,12288,3516)(25026,12288,3516)]
[(25012,12536,3516)(25066,12800,3516)(25088,12800,3516)]
[(25012,12536,3516)(25088,12800,3516)(25082,12524,3516)]
[(25088,12800,3516)(25088,12518,3516)(25082,12524,3516)]
[(25600,12288,3540)(25088,12288,3516)(25088,12510,3516)]
[(25600,12288,3540)(25088,12510,3516)(25088,12518,3516)]
[(25088,12518,3516)(25088,12800,3516)(25600,12800,3516)]
[(25088,12518,3516)(25600,12800,3516)(25600,12288,3540)]
[(25600,12800,3516)(26112,12800,3516)(26112,12288,3516)]
[(25600,12800,3516)(26112,12288,3516)(25600,12288,3540)]
[(26112,12800,3516)(26624,12800,3516)(26624,12288,3516)]
[(26112,12800,3516)(26624,12288,3516)(26112,12288,3516)]
[(26624,12800,3516)(27136,12800,3516)(27136,12288,3516)]
[(26624,12800,3516)(27136,12288,3516)(26624,12288,3516)]
[(27136,12800,3516)(27384,12800,3516)(27282,12288,3516)]
[(27136,12800,3516)(27282,12288,3516)(27136,12288,3516)]
[(11264,13312,4986)(11264,13236,4986)(11228,13270,4986)]
[(11264,13312,4986)(11228,13270,4986)(11208,13312,4986)]
[(11776,12800,4986)(11754,12800,4986)(11644,12854,4986)]
[(11776,12800,4986)(11644,12854,4986)(11264,13236,4986)]
[(11776,12800,4986)(11264,13236,4986)(11264,13312,4986)]
[(11776,12800,4986)(11264,13312,4986)(11776,13312,4986)]
[(11776,13312,4986)(12288,13312,4986)(12288,12800,4986)]
[(11776,13312,4986)(12288,12800,4986)(11776,12800,4986)]
[(12288,13312,4986)(12800,13312,4986)(12800,12800,4986)]
[(12288,13312,4986)(12800,12800,4986)(12288,12800,4986)]
[(12800,13312,4986)(13312,13312,4986)(13312,12800,4986)]
[(12800,13312,4986)(13312,12800,4986)(12800,12800,4986)]
[(13312,13312,4986)(13824,13312,4986)(13824,12800,4991)]
[(13312,13312,4986)(13824,12800,4991)(13312,12800,4986)]
[(13824,13312,4986)(14336,13312,4991)(14336,12800,4991)]
[(13824,13312,4986)(14336,12800,4991)(13824,12800,4991)]
[(14684,12952,4991)(14690,12944,4991)(14684,12938,4991)]
[(14684,12952,4991)(14684,12938,4991)(14638,12996,4991)]
[(14592,13044,4991)(14638,13000,4991)(14638,12996,4991)]
[(14336,12800,4991)(14336,13312,4991)(14338,13312,4991)]
[(14336,12800,4991)(14338,13312,4991)(14592,13048,4991)]
[(14336,12800,4991)(14592,13048,4991)(14592,13044,4991)]
[(14638,12996,4991)(14684,12938,4991)(14688,12924,4986)]
[(14638,12996,4991)(14688,12924,4986)(14336,12800,4991)]
[(14638,12996,4991)(14336,12800,4991)(14592,13044,4991)]
[(14688,12924,4986)(14808,12800,4891)(14336,12800,4991)]
[(15872,12800,4649)(15472,12800,4649)(15698,13130,4649)]
[(15872,12800,4649)(15698,13130,4649)(15872,13010,4649)]
[(15872,13010,4649)(16176,12800,4649)(15872,12800,4649)]
[(25088,12906,3516)(25088,12800,3516)(25066,12800,3516)]
[(25088,12800,3516)(25088,12906,3516)(25168,13312,3516)]
[(25088,12800,3516)(25168,13312,3516)(25600,13312,3516)]
[(25088,12800,3516)(25600,13312,3516)(25600,12800,3516)]
[(25600,13312,3516)(26112,13312,3516)(26112,12800,3516)]
[(25600,13312,3516)(26112,12800,3516)(25600,12800,3516)]
[(26112,13312,3516)(26624,13312,3516)(26624,12800,3516)]
[(26112,13312,3516)(26624,12800,3516)(26112,12800,3516)]
[(26624,13312,3516)(27136,13312,3516)(27136,12800,3516)]
[(26624,13312,3516)(27136,12800,3516)(26624,12800,3516)]
[(27136,13312,3516)(27488,13312,3516)(27386,12800,3516)]
[(27136,13312,3516)(27386,12800,3516)(27136,12800,3516)]
[(10954,13806,4986)(10952,13824,4986)(11264,13824,4986)]
[(10954,13806,4986)(11264,13824,4986)(11264,13312,4986)]
[(10954,13806,4986)(11264,13312,4986)(11208,13312,4986)]
[(11264,13824,4986)(11776,13824,4986)(11776,13312,4986)]
[(11264,13824,4986)(11776,13312,4986)(11264,13312,4986)]
[(11776,13824,4986)(12288,13824,4986)(12288,13312,4986)]
[(11776,13824,4986)(12288,13312,4986)(11776,13312,4986)]
[(12288,13824,4986)(12800,13824,4986)(12800,13312,4986)]
[(12288,13824,4986)(12800,13312,4986)(12288,13312,4986)]
[(12800,13824,4986)(13312,13824,4986)(13312,13312,4986)]
[(12800,13824,4986)(13312,13312,4986)(12800,13312,4986)]
[(13312,13824,4986)(13824,13824,4986)(13824,13312,4986)]
[(13312,13824,4986)(13824,13312,4986)(13312,13312,4986)]
[(13824,13824,4986)(14336,13824,4986)(14336,13312,4991)]
[(13824,13824,4986)(14336,13312,4991)(13824,13312,4986)]
[(14336,13824,4986)(14592,13824,4986)(14590,13806,4986)]
[(14336,13824,4986)(14590,13806,4986)(14338,13312,4991)]
[(14336,13824,4986)(14338,13312,4991)(14336,13312,4991)]
[(25270,13824,3516)(25600,13824,3516)(25600,13312,3516)]
[(25270,13824,3516)(25600,13312,3516)(25168,13312,3516)]
[(25600,13824,3516)(26112,13824,3516)(26112,13312,3516)]
[(25600,13824,3516)(26112,13312,3516)(25600,13312,3516)]
[(26112,13824,3516)(26624,13824,3516)(26624,13312,3516)]
[(26112,13824,3516)(26624,13312,3516)(26112,13312,3516)]
[(26624,13824,3516)(27136,13824,3516)(27136,13312,3516)]
[(26624,13824,3516)(27136,13312,3516)(26624,13312,3516)]
[(27136,13824,3516)(27590,13824,3516)(27488,13312,3516)]
[(27136,13824,3516)(27488,13312,3516)(27136,13312,3516)]
[(11264,14336,4986)(11264,13824,4986)(10952,13824,4986)]
[(11264,14336,4986)(10952,13824,4986)(10872,14336,4986)]
[(11264,14336,4986)(11776,14336,4986)(11776,13824,4986)]
[(11264,14336,4986)(11776,13824,4986)(11264,13824,4986)]
[(11776,14336,4986)(12288,14336,4986)(12288,13824,4986)]
[(11776,14336,4986)(12288,13824,4986)(11776,13824,4986)]
[(12288,14336,4986)(12800,14336,4986)(12800,13824,4986)]
[(12288,14336,4986)(12800,13824,4986)(12288,13824,4986)]
[(12800,14336,4986)(13312,14336,4986)(13312,13824,4986)]
[(12800,14336,4986)(13312,13824,4986)(12800,13824,4986)]
[(13312,14336,4986)(13824,14336,4986)(13824,13824,4986)]
[(13312,14336,4986)(13824,13824,4986)(13312,13824,4986)]
[(13824,14336,4986)(14336,14336,4986)(14336,13824,4986)]
[(13824,14336,4986)(14336,13824,4986)(13824,13824,4986)]
[(14336,14336,4986)(14674,14336,4986)(14592,13824,4986)]
[(14336,14336,4986)(14592,13824,4986)(14336,13824,4986)]
[(19446,14336,7007)(19456,14336,7007)(19456,14326,7007)]
[(19624,14156,7007)(19456,14326,7007)(19456,14336,7007)]
[(19624,14156,7007)(19456,14336,7007)(19968,14336,7007)]
[(19624,14156,7007)(19968,14336,7007)(19968,13982,7007)]
[(20058,13936,7007)(19968,13982,7007)(19968,14336,7007)]
[(20058,13936,7007)(19968,14336,7007)(20480,14336,7007)]
[(20058,13936,7007)(20480,14336,7007)(20480,13870,7007)]
[(20542,13862,7007)(20480,13870,7007)(20480,14336,7007)]
[(20542,13862,7007)(20480,14336,7007)(20992,14336,7007)]
[(20542,13862,7007)(20992,14336,7007)(20992,13934,7007)]
[(21504,14336,7007)(21504,14218,7007)(21444,14156,7007)]
[(21504,14336,7007)(21444,14156,7007)(21016,13938,7007)]
[(21504,14336,7007)(21016,13938,7007)(20992,13934,7007)]
[(21504,14336,7007)(20992,13934,7007)(20992,14336,7007)]
[(21504,14336,7007)(21622,14336,7007)(21504,14218,7007)]
[(25374,14336,3516)(25600,14336,3516)(25600,13824,3516)]
[(25374,14336,3516)(25600,13824,3516)(25270,13824,3516)]
[(25600,14336,3516)(26112,14336,3516)(26112,13824,3516)]
[(25600,14336,3516)(26112,13824,3516)(25600,13824,3516)]
[(26112,14336,3516)(26624,14336,3516)(26624,13824,3516)]
[(26112,14336,3516)(26624,13824,3516)(26112,13824,3516)]
[(26624,14336,3516)(27136,14336,3516)(27136,13824,3516)]
[(26624,14336,3516)(27136,13824,3516)(26624,13824,3516)]
[(27648,14336,3516)(27648,14118,3516)(27590,13824,3516)]
[(27648,14336,3516)(27590,13824,3516)(27136,13824,3516)]
[(27648,14336,3516)(27136,13824,3516)(27136,14336,3516)]
[(27648,14336,3516)(27692,14336,3516)(27648,14118,3516)]
[(10872,14336,4986)(10862,14386,4986)(10862,14412,4986)]
[(10872,14336,4986)(10862,14412,4986)(10932,14848,4986)]
[(10872,14336,4986)(10932,14848,4986)(11264,14848,4986)]
[(10872,14336,4986)(11264,14848,4986)(11264,14336,4986)]
[(11264,14848,4986)(11776,14848,4986)(11776,14336,4986)]
[(11264,14848,4986)(11776,14336,4986)(11264,14336,4986)]
[(11776,14848,4986)(12288,14848,4986)(12288,14336,4986)]
[(11776,14848,4986)(12288,14336,4986)(11776,14336,4986)]
[(12288,14848,4986)(12800,14848,4986)(12800,14336,4986)]
[(12288,14848,4986)(12800,14336,4986)(12288,14336,4986)]
[(12800,14848,4986)(13312,14848,4986)(13312,14336,4986)]
[(12800,14848,4986)(13312,14336,4986)(12800,14336,4986)]
[(13312,14848,4986)(13824,14848,4986)(13824,14336,4986)]
[(13312,14848,4986)(13824,14336,4986)(13312,14336,4986)]
[(13824,14848,4986)(14336,14848,4986)(14336,14336,4986)]
[(13824,14848,4986)(14336,14336,4986)(13824,14336,4986)]
[(14684,14402,4986)(14674,14336,4986)(14336,14336,4986)]
[(14684,14402,4986)(14336,14336,4986)(14336,14848,4986)]
[(14684,14402,4986)(14336,14848,4986)(14612,14848,4986)]
[(19456,14336,7007)(19446,14336,7007)(19282,14498,7007)]
[(19456,14336,7007)(19282,14498,7007)(19106,14848,7007)]
[(19456,14336,7007)(19106,14848,7007)(19456,14848,7007)]
[(19456,14848,7007)(19968,14848,7007)(19968,14336,7007)]
[(19456,14848,7007)(19968,14336,7007)(19456,14336,7007)]
[(19968,14848,7007)(20480,14848,7007)(20480,14336,7007)]
[(19968,14848,7007)(20480,14336,7007)(19968,14336,7007)]
[(20480,14848,7007)(20992,14848,7007)(20992,14336,7007)]
[(20480,14848,7007)(20992,14336,7007)(20480,14336,7007)]
[(20992,14848,7007)(21504,14848,7007)(21504,14336,7007)]
[(20992,14848,7007)(21504,14336,7007)(20992,14336,7007)]
[(21784,14496,7007)(21622,14336,7007)(21504,14336,7007)]
[(21784,14496,7007)(21504,14336,7007)(21504,14848,7007)]
[(21784,14496,7007)(21504,14848,7007)(21962,14848,7007)]
[(25374,14336,3516)(25466,14802,3516)(25472,14802,3516)]
[(25374,14336,3516)(25472,14802,3516)(25480,14802,3516)]
[(25486,14808,3516)(25490,14848,3516)(25600,14848,3516)]
[(25480,14802,3516)(25486,14808,3516)(25600,14848,3516)]
[(25480,14802,3516)(25600,14848,3516)(25600,14336,3516)]
[(25480,14802,3516)(25600,14336,3516)(25374,14336,3516)]
[(25600,14848,3516)(26112,14848,3516)(26112,14336,3516)]
[(25600,14848,3516)(26112,14336,3516)(25600,14336,3516)]
[(26112,14848,3516)(26624,14848,3516)(26624,14336,3516)]
[(26112,14848,3516)(26624,14336,3516)(26112,14336,3516)]
[(26624,14848,3516)(27136,14848,3516)(27136,14336,3516)]
[(26624,14848,3516)(27136,14336,3516)(26624,14336,3516)]
[(27588,14378,3516)(27648,14366,3516)(27648,14336,3516)]
[(27576,14386,3516)(27588,14378,3516)(27648,14336,3516)]
[(27576,14386,3516)(27648,14336,3516)(27136,14336,3516)]
[(27136,14848,3516)(27640,14848,3516)(27576,14386,3516)]
[(27136,14848,3516)(27576,14386,3516)(27136,14336,3516)]
[(27648,14366,3516)(27698,14358,3516)(27692,14336,3516)]
[(27648,14366,3516)(27692,14336,3516)(27648,14336,3516)]
[(11264,14848,4986)(10932,14848,4986)(10954,14992,4986)]
[(11264,14848,4986)(10954,14992,4986)(11144,15360,4986)]
[(11264,14848,4986)(11144,15360,4986)(11264,15360,4986)]
[(11264,15360,4986)(11776,15360,4986)(11776,14848,4986)]
[(11264,15360,4986)(11776,14848,4986)(11264,14848,4986)]
[(11776,15360,4986)(12288,15360,4986)(12288,14848,4986)]
[(11776,15360,4986)(12288,14848,4986)(11776,14848,4986)]
[(12288,15360,4986)(12800,15360,4986)(12800,14848,4986)]
[(12288,15360,4986)(12800,14848,4986)(12288,14848,4986)]
[(12800,15360,4986)(13312,15360,4986)(13312,14848,4986)]
[(12800,15360,4986)(13312,14848,4986)(12800,14848,4986)]
[(13312,15360,4986)(13824,15360,4986)(13824,14848,4986)]
[(13312,15360,4986)(13824,14848,4986)(13312,14848,4986)]
[(13824,15360,4986)(14336,15360,4986)(14336,14848,4986)]
[(13824,15360,4986)(14336,14848,4986)(13824,14848,4986)]
[(14590,14992,4986)(14612,14848,4986)(14336,14848,4986)]
[(14590,14992,4986)(14336,14848,4986)(14336,15360,4986)]
[(14590,14992,4986)(14336,15360,4986)(14402,15360,4986)]
[(19456,14848,7007)(19106,14848,7007)(19064,14926,7007)]
[(19456,14848,7007)(19064,14926,7007)(18996,15360,7007)]
[(19456,14848,7007)(18996,15360,7007)(19456,15360,7007)]
[(19456,15360,7007)(19968,15360,7007)(19968,14848,7007)]
[(19456,15360,7007)(19968,14848,7007)(19456,14848,7007)]
[(19968,15360,7007)(20480,15360,7007)(20480,14848,7007)]
[(19968,15360,7007)(20480,14848,7007)(19968,14848,7007)]
[(20480,15360,7007)(20992,15360,7007)(20992,14848,7007)]
[(20480,15360,7007)(20992,14848,7007)(20480,14848,7007)]
[(20992,15360,7007)(21504,15360,7007)(21504,14848,7007)]
[(20992,15360,7007)(21504,14848,7007)(20992,14848,7007)]
[(22016,15014,7007)(22004,14928,7007)(21962,14848,7007)]
