{
[(33385,8960,2025)(33451,8960,2025)(33451,8834,2025)]
[(37632,43008,643)(37114,43008,643)(37114,43531,643)]
[(37632,43008,643)(37114,43531,643)(37632,43605,628)]
[(37035,44203,628)(37632,44203,628)(37632,43605,628)]
[(37035,44203,628)(37632,43605,628)(37035,43605,628)]
[(37035,44800,628)(37632,44800,628)(37632,44203,628)]
[(37035,44800,628)(37632,44203,628)(37035,44203,628)]
[(37035,45397,628)(37632,45397,628)(37632,44800,628)]
[(37035,45397,628)(37632,44800,628)(37035,44800,628)]
[(37035,45995,628)(37632,45995,628)(37632,45397,628)]
[(37035,45995,628)(37632,45397,628)(37035,45397,628)]
[(37035,46592,628)(37632,46592,628)(37632,45995,628)]
[(37035,46592,628)(37632,45995,628)(37035,45995,628)]
[(37035,47189,628)(37632,47189,628)(37632,46592,628)]
[(37035,47189,628)(37632,46592,628)(37035,46592,628)]
[(37035,47679,628)(37368,47733,628)(37632,47691,628)]
[(37035,47679,628)(37632,47691,628)(37632,47189,628)]
[(37035,47679,628)(37632,47189,628)(37035,47189,628)]
[(37632,11349,1950)(37674,11349,1950)(37632,11027,1950)]
[(37632,11947,1950)(37634,11947,1950)(37662,11709,1950)]
[(37632,11947,1950)(37662,11709,1950)(37632,11349,1950)]
[(37676,11692,1950)(37718,11688,1950)(37674,11349,1950)]
[(37676,11692,1950)(37674,11349,1950)(37632,11349,1950)]
[(37676,11692,1950)(37632,11349,1950)(37662,11709,1950)]
[(37632,11961,1950)(37634,11947,1950)(37632,11947,1950)]
[(37632,16315,2420)(37772,16315,2425)(37632,16261,2420)]
[(37779,16315,2425)(37854,16315,2425)(37807,16280,2425)]
[(38145,16725,2425)(38229,16613,2425)(38229,16599,2425)]
[(38145,16725,2425)(38229,16599,2425)(37854,16315,2425)]
[(38145,16725,2425)(37854,16315,2425)(37779,16315,2425)]
[(38145,16725,2425)(37779,16315,2425)(37632,16725,2425)]
[(37772,16315,2425)(37632,16315,2420)(37632,16725,2425)]
[(37779,16315,2425)(37772,16315,2425)(37632,16725,2425)]
[(38171,17323,2425)(38194,17309,2425)(38194,17302,2425)]
[(38171,17323,2425)(38194,17302,2425)(37980,16949,2425)]
[(38171,17323,2425)(37980,16949,2425)(37632,16725,2425)]
[(38171,17323,2425)(37632,16725,2425)(37632,17323,2425)]
[(37980,16942,2425)(38145,16725,2425)(37632,16725,2425)]
[(37980,16949,2425)(37980,16942,2425)(37632,16725,2425)]
[(38164,17920,2425)(38171,17323,2425)(37632,17323,2425)]
[(38164,17920,2425)(37632,17323,2425)(37632,17920,2425)]
[(37749,18480,2425)(37765,18466,2425)(37765,18461,2425)]
[(37749,18480,2425)(37765,18461,2425)(37632,18517,2425)]
[(37749,18480,2425)(37632,18517,2425)(37653,18517,2425)]
[(38159,18018,2425)(38166,18009,2425)(38164,17920,2425)]
[(38159,18018,2425)(38164,17920,2425)(37632,17920,2425)]
[(38159,18018,2425)(37632,17920,2425)(37632,18517,2425)]
[(38159,18018,2425)(37632,18517,2425)(37935,18268,2425)]
[(37653,18517,2425)(37746,18489,2425)(37749,18480,2425)]
[(37632,18517,2425)(37765,18461,2425)(37784,18445,2425)]
[(37632,18517,2425)(37784,18445,2425)(37935,18268,2425)]
[(37632,18524,2425)(37653,18517,2425)(37632,18517,2425)]
[(37632,21504,2813)(37662,21504,2813)(37632,21474,2813)]
[(38073,21901,2813)(38073,21861,2813)(38031,21861,2813)]
[(38031,21861,2813)(37970,21798,2813)(37966,21798,2813)]
[(38031,21861,2813)(37966,21798,2813)(38229,22101,2813)]
[(37893,21728,2813)(37828,21660,2813)(37823,21660,2813)]
[(37966,21798,2813)(37898,21728,2813)(37893,21728,2813)]
[(37823,21660,2813)(37756,21590,2813)(37751,21590,2813)]
[(37751,21590,2813)(37662,21504,2813)(37632,21504,2813)]
[(37966,21798,2813)(37893,21728,2813)(37823,21660,2813)]
[(37966,21798,2813)(37823,21660,2813)(37632,21504,2813)]
[(37966,21798,2813)(37632,21504,2813)(37632,22101,2813)]
[(37966,21798,2813)(37632,22101,2813)(38229,22101,2813)]
[(37823,21660,2813)(37751,21590,2813)(37632,21504,2813)]
[(38229,22101,2813)(38229,22052,2813)(38073,21901,2813)]
[(38229,22101,2813)(38073,21901,2813)(38031,21861,2813)]
[(37632,22699,2813)(38229,22699,2813)(38229,22101,2813)]
[(37632,22699,2813)(38229,22101,2813)(37632,22101,2813)]
[(37632,23296,2813)(38229,23296,2813)(38229,22699,2813)]
[(37632,23296,2813)(38229,22699,2813)(37632,22699,2813)]
[(37632,23893,2813)(38073,23893,2813)(38073,23826,2813)]
[(38073,23826,2813)(38229,23679,2813)(38229,23296,2813)]
[(38073,23826,2813)(38229,23296,2813)(37632,23296,2813)]
[(38073,23826,2813)(37632,23296,2813)(37632,23893,2813)]
[(37632,23898,2813)(38073,23898,2813)(38073,23893,2813)]
[(37632,23898,2813)(38073,23893,2813)(37632,23893,2813)]
[(37632,25088,2910)(37847,25088,2910)(37851,25046,2910)]
[(37632,25088,2910)(37851,25046,2910)(37819,24845,2910)]
[(37632,25088,2910)(37819,24845,2910)(37725,24661,2910)]
[(37632,25088,2910)(37725,24661,2910)(37632,24570,2910)]
[(37819,25268,2910)(37847,25088,2910)(37632,25088,2910)]
[(37819,25268,2910)(37632,25088,2910)(37632,25545,2910)]
[(37819,25268,2910)(37632,25545,2910)(37723,25457,2910)]
[(38229,39237,654)(38229,39233,654)(38110,39107,654)]
[(37772,39046,654)(37772,38911,654)(37632,38911,654)]
[(37779,39053,654)(37772,39046,654)(37632,38911,654)]
[(37779,39053,654)(37632,38911,654)(37632,39424,654)]
[(38110,39107,654)(38066,39053,654)(37779,39053,654)]
[(38229,39424,654)(38229,39237,654)(38110,39107,654)]
[(38229,39424,654)(38110,39107,654)(37779,39053,654)]
[(38229,39424,654)(37779,39053,654)(37632,39424,654)]
[(37632,40021,654)(38229,40021,654)(38229,39424,654)]
[(37632,40021,654)(38229,39424,654)(37632,39424,654)]
[(38073,40215,654)(38229,40215,654)(38229,40021,654)]
[(38066,40222,654)(38073,40215,654)(38229,40021,654)]
[(38066,40222,654)(38229,40021,654)(37632,40021,654)]
[(38066,40222,654)(37632,40021,654)(37763,40269,654)]
[(37763,40269,654)(38066,40269,654)(38066,40222,654)]
[(37632,40619,643)(37756,40619,643)(37756,40276,654)]
[(37632,40619,643)(37756,40276,654)(37632,40021,654)]
[(37632,40021,654)(37756,40276,654)(37763,40269,654)]
[(37632,41216,643)(37756,41216,643)(37756,40619,643)]
[(37632,41216,643)(37756,40619,643)(37632,40619,643)]
[(37632,41813,643)(37756,41813,643)(37756,41216,643)]
[(37632,41813,643)(37756,41216,643)(37632,41216,643)]
[(37632,42411,643)(37756,42411,643)(37756,41813,643)]
[(37632,42411,643)(37756,41813,643)(37632,41813,643)]
[(37632,43008,643)(37756,43008,643)(37756,42411,643)]
[(37632,43008,643)(37756,42411,643)(37632,42411,643)]
[(38040,43605,628)(38019,43596,628)(37767,43559,628)]
[(38040,43605,628)(37767,43559,628)(37632,43605,628)]
[(37756,43549,643)(37756,43008,643)(37632,43008,643)]
[(37756,43549,643)(37632,43008,643)(37632,43605,628)]
[(37632,43605,628)(37767,43559,628)(37756,43549,643)]
[(38229,43701,628)(38040,43605,628)(37632,43605,628)]
[(38229,43701,628)(37632,43605,628)(37632,44203,628)]
[(38229,43701,628)(37632,44203,628)(38229,44203,628)]
[(37632,44800,628)(38229,44800,628)(38229,44203,628)]
[(37632,44800,628)(38229,44203,628)(37632,44203,628)]
[(37632,45397,628)(38229,45397,628)(38229,44800,628)]
[(37632,45397,628)(38229,44800,628)(37632,44800,628)]
[(37632,45995,628)(38229,45995,628)(38229,45397,628)]
[(37632,45995,628)(38229,45397,628)(37632,45397,628)]
[(37632,46592,628)(38229,46592,628)(38229,45995,628)]
[(37632,46592,628)(38229,45995,628)(37632,45995,628)]
[(37632,47189,628)(38229,47189,628)(38229,46592,628)]
[(37632,47189,628)(38229,46592,628)(37632,46592,628)]
[(38029,47630,628)(38229,47528,628)(38229,47189,628)]
[(38029,47630,628)(38229,47189,628)(37632,47189,628)]
[(38029,47630,628)(37632,47189,628)(37632,47691,628)]
[(38229,16613,2425)(38236,16602,2425)(38229,16599,2425)]
[(38229,22101,2813)(38281,22101,2813)(38229,22052,2813)]
[(38323,22153,2813)(38330,22146,2813)(38281,22101,2813)]
[(38323,22153,2813)(38281,22101,2813)(38229,22101,2813)]
[(38323,22153,2813)(38229,22101,2813)(38323,22199,2813)]
[(38229,22699,2813)(38507,22699,2813)(38507,22603,2813)]
[(38229,22699,2813)(38507,22603,2813)(38323,22199,2813)]
[(38229,22699,2813)(38323,22199,2813)(38229,22101,2813)]
[(38229,23296,2813)(38442,23296,2813)(38516,23070,2813)]
[(38229,23296,2813)(38516,23070,2813)(38507,22699,2813)]
[(38229,23296,2813)(38507,22699,2813)(38229,22699,2813)]
[(38325,23590,2813)(38358,23564,2813)(38365,23532,2813)]
[(38229,23679,2813)(38234,23679,2813)(38325,23590,2813)]
[(38229,23679,2813)(38325,23590,2813)(38365,23532,2813)]
[(38229,23679,2813)(38365,23532,2813)(38442,23296,2813)]
[(38229,23679,2813)(38442,23296,2813)(38229,23296,2813)]
[(38278,39291,654)(38278,39286,654)(38255,39265,654)]
[(38255,39265,654)(38255,39261,654)(38229,39237,654)]
[(38278,39291,654)(38255,39265,654)(38229,39237,654)]
[(38278,39291,654)(38229,39237,654)(38229,39424,654)]
[(38229,39424,654)(38400,39424,654)(38351,39366,654)]
[(38229,39424,654)(38351,39366,654)(38278,39291,654)]
[(38607,39662,654)(38612,39660,654)(38612,39653,654)]
[(38607,39662,654)(38612,39653,654)(38400,39424,654)]
[(38607,39662,654)(38400,39424,654)(38229,39424,654)]
[(38607,39662,654)(38229,39424,654)(38229,40021,654)]
[(38607,39662,654)(38229,40021,654)(38607,40021,654)]
[(38229,40215,654)(38607,40215,654)(38607,40021,654)]
[(38229,40215,654)(38607,40021,654)(38229,40021,654)]
[(38827,44203,628)(38827,44105,628)(38626,43902,628)]
[(38827,44203,628)(38626,43902,628)(38229,43701,628)]
[(38827,44203,628)(38229,43701,628)(38229,44203,628)]
[(38229,44800,628)(38827,44800,628)(38827,44203,628)]
[(38229,44800,628)(38827,44203,628)(38229,44203,628)]
[(38229,45397,628)(38827,45397,628)(38827,44800,628)]
[(38229,45397,628)(38827,44800,628)(38229,44800,628)]
[(38229,45995,628)(38827,45995,628)(38827,45397,628)]
[(38229,45995,628)(38827,45397,628)(38229,45397,628)]
[(38229,46592,628)(38827,46592,628)(38827,45995,628)]
[(38229,46592,628)(38827,45995,628)(38229,45995,628)]
[(38229,47189,628)(38759,47189,628)(38827,47122,628)]
[(38229,47189,628)(38827,47122,628)(38827,46592,628)]
[(38229,47189,628)(38827,46592,628)(38229,46592,628)]
[(38621,47329,628)(38759,47189,628)(38229,47189,628)]
[(38621,47329,628)(38229,47189,628)(38229,47528,628)]
[(38827,44203,628)(38925,44203,628)(38827,44105,628)]
[(39088,44364,628)(38925,44203,628)(38827,44203,628)]
[(39088,44364,628)(38827,44203,628)(38827,44800,628)]
[(39088,44364,628)(38827,44800,628)(39307,44800,628)]
[(39424,45185,628)(39389,44956,628)(39307,44800,628)]
[(39424,45185,628)(39307,44800,628)(38827,44800,628)]
[(39424,45185,628)(38827,44800,628)(38827,45397,628)]
[(39424,45185,628)(38827,45397,628)(39424,45397,628)]
[(38827,45995,628)(39424,45995,628)(39424,45397,628)]
[(38827,45995,628)(39424,45397,628)(38827,45397,628)]
[(39389,46272,628)(39424,46041,628)(39424,45995,628)]
[(39223,46592,628)(39228,46590,628)(39389,46272,628)]
[(39223,46592,628)(39389,46272,628)(39424,45995,628)]
[(39223,46592,628)(39424,45995,628)(38827,45995,628)]
[(39223,46592,628)(38827,45995,628)(38827,46592,628)]
[(39088,46863,628)(39223,46592,628)(38827,46592,628)]
[(39088,46863,628)(38827,46592,628)(38827,47122,628)]
[(39424,45397,628)(39459,45397,628)(39424,45185,628)]
[(39492,45598,628)(39459,45397,628)(39424,45397,628)]
[(39492,45598,628)(39424,45397,628)(39424,45995,628)]
[(39492,45598,628)(39424,45995,628)(39433,45995,628)]
[(39492,45598,628)(39433,45995,628)(39492,45631,628)]
[(39424,46041,628)(39433,45995,628)(39424,45995,628)]
[(53709,41197,848)(53699,41200,848)(53697,41216,848)]
[(53720,41181,848)(53709,41197,848)(53697,41216,848)]
[(53720,41181,848)(53697,41216,848)(53760,41216,848)]
[(53760,41216,848)(53760,41078,848)(53720,41181,848)]
[(53760,41813,848)(53760,41216,848)(53697,41216,848)]
[(53760,41813,848)(53697,41216,848)(53606,41813,848)]
[(53606,41813,848)(53597,41865,848)(53611,41867,848)]
[(53606,41813,848)(53611,41867,848)(53618,41874,848)]
[(53606,41813,848)(53618,41874,848)(53760,41813,848)]
[(53760,42411,848)(53760,41813,848)(53618,41874,848)]
[(53760,42411,848)(53618,41874,848)(53690,42411,848)]
[(53760,42411,848)(53690,42411,848)(53706,42539,848)]
[(53760,42411,848)(53706,42539,848)(53720,42551,848)]
[(53760,42651,848)(53760,42411,848)(53720,42551,848)]
[(54343,40117,848)(54357,40117,848)(54357,40105,848)]
[(54357,40619,848)(54357,40117,848)(54343,40117,848)]
[(54357,40619,848)(54343,40117,848)(54334,40117,848)]
[(54357,40619,848)(54334,40117,848)(54329,40117,848)]
[(54357,40619,848)(54329,40117,848)(53963,40619,848)]
[(53937,40623,848)(53949,40623,848)(53940,40619,848)]
[(53958,40623,848)(53949,40623,848)(53760,41078,848)]
[(53949,40623,848)(53937,40623,848)(53760,41078,848)]
[(54357,40619,848)(53963,40619,848)(53958,40623,848)]
[(54357,40619,848)(53958,40623,848)(53760,41078,848)]
[(54357,40619,848)(53760,41078,848)(53760,41216,848)]
[(54357,40619,848)(53760,41216,848)(54357,41216,848)]
[(53760,41813,848)(54357,41813,848)(54357,41216,848)]
[(53760,41813,848)(54357,41216,848)(53760,41216,848)]
[(53760,42411,848)(54357,42411,848)(54357,41813,848)]
[(53760,42411,848)(54357,41813,848)(53760,41813,848)]
[(53760,42411,848)(53760,42651,848)(53900,43008,848)]
[(53760,42411,848)(53900,43008,848)(54357,43008,848)]
[(53760,42411,848)(54357,43008,848)(54357,42411,848)]
[(53900,43008,848)(53961,43162,848)(53984,43185,848)]
[(53900,43008,848)(53984,43185,848)(54033,43253,848)]
[(53900,43008,848)(54033,43253,848)(54313,43605,848)]
[(53900,43008,848)(54313,43605,848)(54357,43605,848)]
[(53900,43008,848)(54357,43605,848)(54357,43008,848)]
[(54357,43605,848)(54313,43605,848)(54329,43626,848)]
[(54357,43605,848)(54329,43626,848)(54327,43638,848)]
[(54357,43605,848)(54327,43638,848)(54357,43664,848)]
[(54955,39695,848)(54836,39737,848)(54833,39748,848)]
[(54955,39695,848)(54833,39748,848)(54826,39755,848)]
[(54955,40021,848)(54955,39695,848)(54826,39755,848)]
[(54955,40021,848)(54826,39755,848)(54472,40021,848)]
[(54955,40021,848)(54472,40021,848)(54357,40105,848)]
[(54955,40021,848)(54357,40105,848)(54357,40619,848)]
[(54955,40021,848)(54357,40619,848)(54955,40619,848)]
[(54357,41216,848)(54955,41216,848)(54955,40619,848)]
[(54357,41216,848)(54955,40619,848)(54357,40619,848)]
[(54357,41813,848)(54955,41813,848)(54955,41216,848)]
[(54357,41813,848)(54955,41216,848)(54357,41216,848)]
[(54357,42411,848)(54955,42411,848)(54955,41813,848)]
[(54357,42411,848)(54955,41813,848)(54357,41813,848)]
[(54357,43008,848)(54955,43008,848)(54955,42411,848)]
[(54357,43008,848)(54955,42411,848)(54357,42411,848)]
[(54357,43605,848)(54955,43605,848)(54955,43008,848)]
[(54357,43605,848)(54955,43008,848)(54357,43008,848)]
[(54357,43664,848)(54374,43685,848)(54378,43685,848)]
[(54357,43664,848)(54378,43685,848)(54388,43685,848)]
[(54805,44014,848)(54817,44025,848)(54955,44095,848)]
[(54817,44025,848)(54817,44042,848)(54955,44095,848)]
[(54357,43605,848)(54357,43664,848)(54388,43685,848)]
[(54805,44014,848)(54955,44095,848)(54955,43605,848)]
[(54805,44014,848)(54955,43605,848)(54357,43605,848)]
[(54805,44014,848)(54357,43605,848)(54388,43685,848)]
[(55552,39478,848)(55440,39494,848)(55440,39506,848)]
[(55552,39478,848)(55440,39506,848)(55428,39515,848)]
[(55552,40021,848)(55552,39478,848)(55428,39515,848)]
[(55552,40021,848)(55428,39515,848)(54955,39695,848)]
[(55552,40021,848)(54955,39695,848)(54955,40021,848)]
[(54955,40619,848)(55552,40619,848)(55552,40021,848)]
[(54955,40619,848)(55552,40021,848)(54955,40021,848)]
[(55540,40962,848)(55552,40957,848)(55552,40619,848)]
[(54955,41216,848)(55253,41216,848)(55326,41123,848)]
[(55326,41123,848)(55540,40962,848)(55552,40619,848)]
[(55326,41123,848)(55552,40619,848)(54955,40619,848)]
[(55326,41123,848)(54955,40619,848)(54955,41216,848)]
[(54955,41813,848)(55552,41813,989)(55410,41755,1011)]
[(54955,41813,848)(55410,41755,1011)(55034,41755,869)]
[(55048,41608,848)(55141,41370,848)(54955,41216,848)]
[(55048,41608,848)(54955,41216,848)(54955,41813,848)]
[(54955,41813,848)(55027,41739,848)(55048,41608,848)]
[(55141,41370,848)(55155,41356,848)(55253,41216,848)]
[(55141,41370,848)(55253,41216,848)(54955,41216,848)]
[(54955,41813,848)(55027,41748,866)(55027,41739,848)]
[(55435,41655,989)(55431,41657,989)(55419,41743,989)]
[(54955,41813,848)(55034,41755,869)(55027,41748,866)]
[(55419,41743,989)(55410,41755,1011)(55552,41813,989)]
[(55435,41655,989)(55419,41743,989)(55552,41813,989)]
[(55435,41655,989)(55552,41813,989)(55552,41442,989)]
[(55435,41655,989)(55552,41442,989)(55531,41461,989)]
[(55060,42149,848)(55048,42063,848)(54955,41813,848)]
[(55060,42149,848)(54955,41813,848)(54955,42411,848)]
[(54955,42411,848)(55162,42411,848)(55060,42149,848)]
[(55417,42042,1013)(55552,41813,989)(54955,41813,848)]
[(55417,42042,1013)(54955,41813,848)(55055,42042,877)]
[(55048,42063,848)(55048,42049,874)(54955,41813,848)]
[(55048,42049,874)(55055,42042,877)(54955,41813,848)]
[(55431,42100,989)(55531,42296,989)(55552,42315,989)]
[(55431,42100,989)(55552,42315,989)(55552,41813,989)]
[(55431,42100,989)(55552,41813,989)(55426,42058,989)]
[(55552,41813,989)(55417,42042,1013)(55426,42058,989)]
[(55179,42450,848)(55162,42411,848)(54955,42411,848)]
[(55337,42653,848)(55314,42618,848)(55179,42450,848)]
[(55337,42653,848)(55179,42450,848)(54955,42411,848)]
[(55337,42653,848)(54955,42411,848)(54955,43008,848)]
[(55337,42653,848)(54955,43008,848)(55552,43008,848)]
[(55552,43008,848)(55552,42826,848)(55358,42674,848)]
[(55552,43008,848)(55358,42674,848)(55337,42653,848)]
[(54955,43605,848)(55552,43605,848)(55552,43008,848)]
[(54955,43605,848)(55552,43008,848)(54955,43008,848)]
[(54955,44095,848)(55216,44203,848)(55552,44203,848)]
[(54955,44095,848)(55552,44203,848)(55552,43605,848)]
[(54955,44095,848)(55552,43605,848)(54955,43605,848)]
[(55424,44291,848)(55421,44303,848)(55552,44319,848)]
[(55417,44284,848)(55424,44291,848)(55552,44319,848)]
[(55552,44203,848)(55216,44203,848)(55417,44284,848)]
[(55552,44203,848)(55417,44284,848)(55552,44319,848)]
[(56114,39405,848)(56107,39396,848)(56100,39396,848)]
[(56114,39405,848)(56100,39396,848)(55928,39424,848)]
[(56149,39424,848)(56149,39410,848)(56114,39405,848)]
[(56149,39424,848)(56114,39405,848)(55928,39424,848)]
[(56149,39424,848)(55928,39424,848)(55552,39478,848)]
[(56149,39424,848)(55552,39478,848)(55552,40021,848)]
[(56149,39424,848)(55552,40021,848)(56149,40021,848)]
[(55552,40619,848)(56149,40619,848)(56149,40021,848)]
[(55552,40619,848)(56149,40021,848)(55552,40021,848)]
[(55853,40843,848)(56149,40619,848)(55552,40619,848)]
[(55853,40843,848)(55552,40619,848)(55552,40957,848)]
[(55925,40831,848)(55942,40831,863)(56149,40619,848)]
[(55949,41193,999)(55942,41200,1002)(56149,41216,989)]
[(55853,40843,848)(55925,40831,848)(56149,40619,848)]
[(55942,41200,1002)(55883,41207,989)(55869,41216,989)]
[(55942,41200,1002)(55869,41216,989)(56149,41216,989)]
[(56149,40619,848)(55942,40831,863)(55949,40838,865)]
[(55949,40838,865)(55949,41193,999)(56149,41216,989)]
[(55949,40838,865)(56149,41216,989)(56149,40619,848)]
[(55869,41216,989)(55685,41307,989)(55552,41442,989)]
[(55869,41216,989)(55552,41442,989)(55552,41813,989)]
[(55869,41216,989)(55552,41813,989)(56149,41813,989)]
[(55869,41216,989)(56149,41813,989)(56149,41216,989)]
[(55552,42315,989)(55648,42411,989)(56149,42411,989)]
[(55552,42315,989)(56149,42411,989)(56149,41813,989)]
[(55552,42315,989)(56149,41813,989)(55552,41813,989)]
[(55951,42560,989)(55953,42565,989)(55998,42569,989)]
[(55951,42560,989)(55998,42569,989)(56149,42411,989)]
[(56149,42411,989)(56002,42574,997)(55998,42586,1003)]
[(56149,42411,989)(55998,42586,1003)(55958,42957,864)]
[(56149,42411,989)(55958,42957,864)(56149,43008,848)]
[(55648,42411,989)(55685,42450,989)(55881,42551,989)]
[(55648,42411,989)(55881,42551,989)(55939,42558,989)]
[(55648,42411,989)(55939,42558,989)(56149,42411,989)]
[(55998,42586,1003)(55958,42586,1003)(55958,42957,864)]
[(56149,43008,848)(55951,42964,860)(55932,42964,848)]
[(56149,42411,989)(55939,42558,989)(55951,42560,989)]
[(56149,42411,989)(55998,42569,989)(56002,42574,997)]
[(55958,42957,864)(55951,42964,860)(56149,43008,848)]
[(55580,42847,848)(55552,42826,848)(55552,43008,848)]
[(55825,42947,848)(55580,42847,848)(55552,43008,848)]
[(56149,43008,848)(55932,42964,848)(55825,42947,848)]
[(56149,43008,848)(55825,42947,848)(55552,43008,848)]
[(55552,43605,848)(56149,43605,848)(56149,43008,848)]
[(55552,43605,848)(56149,43008,848)(55552,43008,848)]
[(55552,44203,848)(56149,44203,848)(56149,43605,848)]
[(55552,44203,848)(56149,43605,848)(55552,43605,848)]
[(55552,44203,848)(55552,44319,848)(55928,44366,848)]
[(55552,44203,848)(55928,44366,848)(56149,44203,848)]
[(55939,44375,877)(55939,44800,725)(56149,44800,725)]
[(55939,44375,877)(56149,44800,725)(56149,44203,848)]
[(56149,44203,848)(55928,44366,848)(55939,44375,877)]
[(56149,44800,725)(55939,44800,725)(55939,45008,638)]
[(56149,44800,725)(55939,45008,638)(55932,45015,635)]
[(56149,44800,725)(55932,45015,635)(55827,45397,624)]
[(56149,44800,725)(55827,45397,624)(56149,45397,624)]
[(55932,45015,635)(55827,45015,624)(55827,45397,624)]
[(55827,45995,624)(56149,45995,624)(56149,45397,624)]
[(55827,45995,624)(56149,45397,624)(55827,45397,624)]
[(55827,46592,639)(56149,46592,639)(56149,45995,624)]
[(55827,46592,639)(56149,45995,624)(55827,45995,624)]
[(55841,47087,639)(55944,47189,639)(56149,47189,639)]
[(55841,47087,639)(56149,47189,639)(56149,46592,639)]
[(55841,47087,639)(56149,46592,639)(55827,46592,639)]
[(55827,46592,639)(55827,47087,639)(55841,47087,639)]
[(56149,47189,639)(55944,47189,639)(55965,47213,639)]
[(56149,47189,639)(55965,47213,639)(56149,47213,639)]
[(56149,39424,848)(56247,39424,848)(56149,39410,848)]
[(56747,39482,848)(56658,39480,848)(56649,39480,848)]
[(56740,39480,848)(56672,39452,848)(56665,39473,848)]
[(56658,39480,848)(56740,39480,848)(56665,39473,848)]
[(56747,39482,848)(56740,39480,848)(56658,39480,848)]
[(56649,39480,848)(56247,39424,848)(56149,39424,848)]
[(56649,39480,848)(56149,39424,848)(56149,40021,848)]
[(56649,39480,848)(56149,40021,848)(56747,40021,848)]
[(56747,40021,848)(56747,39482,848)(56649,39480,848)]
[(56149,40619,848)(56747,40619,848)(56747,40021,848)]
[(56149,40619,848)(56747,40021,848)(56149,40021,848)]
[(56149,41216,989)(56236,41188,997)(56236,40838,865)]
[(56149,41216,989)(56236,40838,865)(56149,40619,848)]
[(56149,40619,848)(56243,40831,863)(56259,40831,848)]
[(56236,40838,865)(56243,40831,863)(56149,40619,848)]
[(56149,41216,989)(56247,41197,989)(56236,41188,997)]
[(56336,41216,989)(56320,41207,989)(56247,41197,989)]
[(56336,41216,989)(56247,41197,989)(56149,41216,989)]
[(56649,40952,848)(56747,41029,848)(56747,40619,848)]
[(56149,40619,848)(56259,40831,848)(56408,40852,848)]
[(56149,40619,848)(56408,40852,848)(56434,40861,848)]
[(56747,40619,848)(56149,40619,848)(56434,40861,848)]
[(56747,40619,848)(56434,40861,848)(56649,40952,848)]
[(56747,41813,989)(56747,41610,989)(56672,41459,989)]
[(56523,41309,989)(56336,41216,989)(56149,41216,989)]
[(56523,41309,989)(56149,41216,989)(56149,41813,989)]
[(56523,41309,989)(56149,41813,989)(56747,41813,989)]
[(56523,41309,989)(56747,41813,989)(56672,41459,989)]
[(56558,42411,989)(56672,42299,989)(56747,42147,989)]
[(56558,42411,989)(56747,42147,989)(56747,41813,989)]
[(56558,42411,989)(56747,41813,989)(56149,41813,989)]
[(56558,42411,989)(56149,41813,989)(56149,42411,989)]
[(56205,42569,989)(56250,42565,989)(56252,42560,989)]
[(56205,42569,989)(56252,42560,989)(56149,42411,989)]
[(56149,43008,848)(56245,42957,864)(56201,42574,997)]
[(56149,43008,848)(56201,42574,997)(56149,42411,989)]
[(56322,42551,989)(56520,42450,989)(56558,42411,989)]
[(56322,42551,989)(56558,42411,989)(56149,42411,989)]
[(56322,42551,989)(56149,42411,989)(56252,42560,989)]
[(56273,42964,848)(56252,42964,860)(56149,43008,848)]
[(56245,42957,864)(56205,42586,1003)(56201,42574,997)]
[(56245,42957,864)(56245,42586,1003)(56205,42586,1003)]
[(56201,42574,997)(56205,42569,989)(56149,42411,989)]
[(56149,43008,848)(56252,42964,860)(56245,42957,864)]
[(56747,43008,848)(56747,42782,848)(56656,42849,848)]
[(56366,42952,848)(56273,42964,848)(56149,43008,848)]
[(56366,42952,848)(56149,43008,848)(56747,43008,848)]
[(56656,42849,848)(56366,42952,848)(56747,43008,848)]
[(56149,43605,848)(56747,43605,848)(56747,43008,848)]
[(56149,43605,848)(56747,43008,848)(56149,43008,848)]
[(56149,44203,848)(56747,44203,848)(56747,43605,848)]
[(56149,44203,848)(56747,43605,848)(56149,43605,848)]
[(56149,44800,725)(56271,44800,725)(56271,44373,876)]
[(56149,44800,725)(56271,44373,876)(56149,44203,848)]
[(56282,44364,848)(56747,44310,848)(56747,44203,848)]
[(56282,44364,848)(56747,44203,848)(56149,44203,848)]
[(56149,44203,848)(56271,44373,876)(56282,44364,848)]
[(56271,45008,638)(56271,44800,725)(56149,44800,725)]
[(56366,45397,624)(56366,45015,624)(56278,45015,635)]
[(56366,45397,624)(56278,45015,635)(56271,45008,638)]
[(56149,45397,624)(56366,45397,624)(56271,45008,638)]
[(56149,45397,624)(56271,45008,638)(56149,44800,725)]
[(56149,45995,624)(56366,45995,624)(56366,45397,624)]
[(56149,45995,624)(56366,45397,624)(56149,45397,624)]
[(56149,46592,639)(56366,46592,639)(56366,45995,624)]
[(56149,46592,639)(56366,45995,624)(56149,45995,624)]
[(56149,47189,639)(56254,47189,639)(56366,47094,639)]
[(56149,47189,639)(56366,47094,639)(56366,46592,639)]
[(56149,47189,639)(56366,46592,639)(56149,46592,639)]
[(56231,47213,639)(56254,47189,639)(56149,47189,639)]
[(56231,47213,639)(56149,47189,639)(56149,47213,639)]
[(57344,39727,848)(57304,39711,848)(57293,39711,848)]
