{ 
[(41984,38912,2481)(41984,38798,2481)(41836,38734,2481)] 
[(45568,45568,2481)(46080,45056,2481)(45568,45056,2481)]
[(46080,45568,2481)(46592,45568,2481)(46592,45056,2481)]
[(46080,45568,2481)(46592,45056,2481)(46080,45056,2481)]
[(46592,45568,2481)(47104,45568,2481)(47104,45056,2481)]
[(46592,45568,2481)(47104,45056,2481)(46592,45056,2481)]
[(47104,45568,2481)(47616,45568,2481)(47616,45056,2481)]
[(47104,45568,2481)(47616,45056,2481)(47104,45056,2481)]
[(47616,45568,2481)(48128,45568,2481)(48128,45056,2481)]
[(47616,45568,2481)(48128,45056,2481)(47616,45056,2481)]
[(48128,45568,2481)(48640,45568,2481)(48640,45056,2481)]
[(48128,45568,2481)(48640,45056,2481)(48128,45056,2481)]
[(48640,45568,2481)(49152,45568,2481)(49152,45056,2481)]
[(48640,45568,2481)(49152,45056,2481)(48640,45056,2481)]
[(49152,45568,2481)(49664,45568,2481)(49664,45056,2481)]
[(49152,45568,2481)(49664,45056,2481)(49152,45056,2481)]
[(49664,45568,2481)(50176,45568,2481)(50176,45056,2481)]
[(49664,45568,2481)(50176,45056,2481)(49664,45056,2481)]
[(50176,45568,2481)(50688,45568,2481)(50688,45056,2481)]
[(50176,45568,2481)(50688,45056,2481)(50176,45056,2481)]
[(50688,45568,2481)(51200,45568,2481)(51200,45056,2481)]
[(50688,45568,2481)(51200,45056,2481)(50688,45056,2481)]
[(51200,45568,2481)(51712,45568,2481)(51712,45056,2481)]
[(51200,45568,2481)(51712,45056,2481)(51200,45056,2481)]
[(51808,45218,2481)(51946,45146,2481)(51898,45056,2481)]
[(51808,45218,2481)(51898,45056,2481)(51712,45056,2481)]
[(51808,45218,2481)(51712,45056,2481)(51796,45228,2481)]
[(51712,45568,2481)(51784,45568,2481)(51796,45228,2481)]
[(51712,45568,2481)(51796,45228,2481)(51712,45056,2481)]
[(31232,46080,2487)(31232,45568,2487)(31160,45568,2487)]
[(31232,46080,2487)(31160,45568,2487)(30862,46080,2487)]
[(31232,46080,2487)(31744,46080,2487)(31744,45568,2487)]
[(31232,46080,2487)(31744,45568,2487)(31232,45568,2487)]
[(31744,46080,2487)(32256,46080,2487)(32256,45568,2487)]
[(31744,46080,2487)(32256,45568,2487)(31744,45568,2487)]
[(32256,46080,2487)(32768,46080,2487)(32768,45568,2487)]
[(32256,46080,2487)(32768,45568,2487)(32256,45568,2487)]
[(32768,46080,2487)(33280,46080,2487)(33280,45568,2487)]
[(32768,46080,2487)(33280,45568,2487)(32768,45568,2487)]
[(33280,46080,2487)(33792,46080,2487)(33792,45568,2487)]
[(33280,46080,2487)(33792,45568,2487)(33280,45568,2487)]
[(33792,46080,2487)(34304,46080,2487)(34304,45568,2487)]
[(33792,46080,2487)(34304,45568,2487)(33792,45568,2487)]
[(34304,46080,2487)(34816,46080,2487)(34816,45568,2487)]
[(34304,46080,2487)(34816,45568,2487)(34304,45568,2487)]
[(34816,46080,2487)(35328,46080,2487)(35328,45568,2487)]
[(34816,46080,2487)(35328,45568,2487)(34816,45568,2487)]
[(35328,46080,2487)(35840,46080,2487)(35840,45568,2487)]
[(35328,46080,2487)(35840,45568,2487)(35328,45568,2487)]
[(35840,46080,2487)(36352,46080,2487)(36352,45568,2487)]
[(35840,46080,2487)(36352,45568,2487)(35840,45568,2487)]
[(36352,46080,2487)(36864,46080,2487)(36864,45568,2487)]
[(36352,46080,2487)(36864,45568,2487)(36352,45568,2487)]
[(36864,46080,2487)(37376,46080,2487)(37376,45568,2487)]
[(36864,46080,2487)(37376,45568,2487)(36864,45568,2487)]
[(37376,46080,2487)(37634,46080,2487)(37888,46008,2487)]
[(37376,46080,2487)(37888,46008,2487)(37888,45568,2487)]
[(37376,46080,2487)(37888,45568,2487)(37376,45568,2487)]
[(38400,45864,2487)(38400,45568,2487)(37888,45568,2487)]
[(38400,45864,2487)(37888,45568,2487)(37888,46008,2487)]
[(38912,45718,2487)(38912,45568,2487)(38400,45568,2487)]
[(38912,45718,2487)(38400,45568,2487)(38400,45864,2487)]
[(38912,45568,2487)(38912,45688,2487)(39014,45688,2487)]
[(38912,45568,2487)(39014,45688,2487)(39028,45688,2487)]
[(38912,45718,2487)(39014,45688,2487)(38912,45688,2487)]
[(39424,45568,2487)(38912,45568,2487)(39028,45688,2487)]
[(39424,45568,2487)(39028,45688,2487)(39424,45994,2480)]
[(39424,45994,2480)(39534,46080,2480)(39936,46080,2480)]
[(39424,45994,2480)(39936,46080,2480)(39936,45568,2480)]
[(39424,45994,2480)(39936,45568,2480)(39424,45568,2487)]
[(39936,46080,2480)(40448,46080,2480)(40448,45568,2480)]
[(39936,46080,2480)(40448,45568,2480)(39936,45568,2480)]
[(40448,46080,2480)(40960,46080,2480)(40960,45568,2480)]
[(40448,46080,2480)(40960,45568,2480)(40448,45568,2480)]
[(41308,46080,2480)(41472,45812,2480)(41472,45568,2480)]
[(41308,46080,2480)(41472,45568,2480)(40960,45568,2480)]
[(41308,46080,2480)(40960,45568,2480)(40960,46080,2480)]
[(41472,45812,2480)(41620,45568,2480)(41472,45568,2480)]
[(44544,45696,2481)(44544,45568,2481)(44254,45568,2481)]
[(44544,45696,2481)(45056,45922,2481)(45056,45568,2481)]
[(44544,45696,2481)(45056,45568,2481)(44544,45568,2481)]
[(45056,45568,2481)(45056,45922,2481)(45106,45944,2481)]
[(45056,45568,2481)(45106,45944,2481)(45116,45952,2481)]
[(45116,45952,2481)(45192,46080,2481)(45568,46080,2481)]
[(45116,45952,2481)(45568,46080,2481)(45568,45568,2481)]
[(45116,45952,2481)(45568,45568,2481)(45056,45568,2481)]
[(45568,46080,2481)(46080,46080,2481)(46080,45568,2481)]
[(45568,46080,2481)(46080,45568,2481)(45568,45568,2481)]
[(46080,46080,2481)(46592,46080,2481)(46592,45568,2481)]
[(46080,46080,2481)(46592,45568,2481)(46080,45568,2481)]
[(46592,46080,2481)(47104,46080,2481)(47104,45568,2481)]
[(46592,46080,2481)(47104,45568,2481)(46592,45568,2481)]
[(47104,46080,2481)(47616,46080,2481)(47616,45568,2481)]
[(47104,46080,2481)(47616,45568,2481)(47104,45568,2481)]
[(47616,46080,2481)(48128,46080,2481)(48128,45568,2481)]
[(47616,46080,2481)(48128,45568,2481)(47616,45568,2481)]
[(48128,46080,2481)(48640,46080,2481)(48640,45568,2481)]
[(48128,46080,2481)(48640,45568,2481)(48128,45568,2481)]
[(48640,46080,2481)(49152,46080,2481)(49152,45568,2481)]
[(48640,46080,2481)(49152,45568,2481)(48640,45568,2481)]
[(49152,46080,2481)(49664,46080,2481)(49664,45568,2481)]
[(49152,46080,2481)(49664,45568,2481)(49152,45568,2481)]
[(49664,46080,2481)(50176,46080,2481)(50176,45568,2481)]
[(49664,46080,2481)(50176,45568,2481)(49664,45568,2481)]
[(50176,46080,2481)(50688,46080,2481)(50688,45568,2481)]
[(50176,46080,2481)(50688,45568,2481)(50176,45568,2481)]
[(50688,46080,2481)(51200,46080,2481)(51200,45568,2481)]
[(50688,46080,2481)(51200,45568,2481)(50688,45568,2481)]
[(51200,46080,2481)(51712,46080,2481)(51712,45568,2481)]
[(51200,46080,2481)(51712,45568,2481)(51200,45568,2481)]
[(51764,46080,2481)(51784,45568,2481)(51712,45568,2481)]
[(51764,46080,2481)(51712,45568,2481)(51712,46080,2481)]
[(30564,46592,2487)(30720,46592,2487)(30720,46324,2487)]
[(30862,46080,2487)(30720,46324,2487)(30720,46592,2487)]
[(30862,46080,2487)(30720,46592,2487)(31232,46592,2487)]
[(30862,46080,2487)(31232,46592,2487)(31232,46080,2487)]
[(31232,46592,2487)(31744,46592,2487)(31744,46080,2487)]
[(31232,46592,2487)(31744,46080,2487)(31232,46080,2487)]
[(31744,46592,2487)(32256,46592,2487)(32256,46080,2487)]
[(31744,46592,2487)(32256,46080,2487)(31744,46080,2487)]
[(32256,46592,2487)(32768,46592,2487)(32768,46080,2487)]
[(32256,46592,2487)(32768,46080,2487)(32256,46080,2487)]
[(32768,46592,2487)(33280,46592,2487)(33280,46080,2487)]
[(32768,46592,2487)(33280,46080,2487)(32768,46080,2487)]
[(33280,46592,2487)(33792,46592,2487)(33792,46080,2487)]
[(33280,46592,2487)(33792,46080,2487)(33280,46080,2487)]
[(33792,46592,2487)(34304,46592,2487)(34304,46080,2487)]
[(33792,46592,2487)(34304,46080,2487)(33792,46080,2487)]
[(34304,46592,2487)(34816,46592,2487)(34816,46080,2487)]
[(34304,46592,2487)(34816,46080,2487)(34304,46080,2487)]
[(34816,46592,2487)(35328,46592,2487)(35328,46080,2487)]
[(34816,46592,2487)(35328,46080,2487)(34816,46080,2487)]
[(35328,46592,2487)(35840,46592,2487)(35840,46080,2487)]
[(35328,46592,2487)(35840,46080,2487)(35328,46080,2487)]
[(35840,46592,2487)(36352,46592,2487)(36352,46080,2487)]
[(35840,46592,2487)(36352,46080,2487)(35840,46080,2487)]
[(36352,46592,2487)(36864,46592,2487)(36864,46080,2487)]
[(36352,46592,2487)(36864,46080,2487)(36352,46080,2487)]
[(37308,46592,2487)(37376,46476,2487)(37376,46080,2487)]
[(37308,46592,2487)(37376,46080,2487)(36864,46080,2487)]
[(37308,46592,2487)(36864,46080,2487)(36864,46592,2487)]
[(37376,46080,2487)(37376,46476,2487)(37592,46104,2487)]
[(37606,46088,2487)(37634,46080,2487)(37376,46080,2487)]
[(37592,46104,2487)(37606,46088,2487)(37376,46080,2487)]
[(39936,46392,2480)(39936,46080,2480)(39534,46080,2480)]
[(39936,46392,2480)(40194,46592,2480)(40448,46592,2480)]
[(39936,46392,2480)(40448,46592,2480)(40448,46080,2480)]
[(39936,46392,2480)(40448,46080,2480)(39936,46080,2480)]
[(40448,46592,2480)(40960,46592,2480)(40960,46080,2480)]
[(40448,46592,2480)(40960,46080,2480)(40448,46080,2480)]
[(40960,46592,2480)(41140,46592,2480)(41122,46386,2480)]
[(41122,46386,2480)(41308,46080,2480)(40960,46080,2480)]
[(41122,46386,2480)(40960,46080,2480)(40960,46592,2480)]
[(45498,46592,2481)(45568,46592,2481)(45568,46080,2481)]
[(45498,46592,2481)(45568,46080,2481)(45192,46080,2481)]
[(45568,46592,2481)(46080,46592,2481)(46080,46080,2481)]
[(45568,46592,2481)(46080,46080,2481)(45568,46080,2481)]
[(46080,46592,2481)(46592,46592,2481)(46592,46080,2481)]
[(46080,46592,2481)(46592,46080,2481)(46080,46080,2481)]
[(46592,46592,2481)(47104,46592,2481)(47104,46080,2481)]
[(46592,46592,2481)(47104,46080,2481)(46592,46080,2481)]
[(47104,46592,2481)(47616,46592,2481)(47616,46080,2481)]
[(47104,46592,2481)(47616,46080,2481)(47104,46080,2481)]
[(47616,46592,2481)(48128,46592,2481)(48128,46080,2481)]
[(47616,46592,2481)(48128,46080,2481)(47616,46080,2481)]
[(48128,46592,2481)(48640,46592,2481)(48640,46080,2481)]
[(48128,46592,2481)(48640,46080,2481)(48128,46080,2481)]
[(48640,46592,2481)(49152,46592,2481)(49152,46080,2481)]
[(48640,46592,2481)(49152,46080,2481)(48640,46080,2481)]
[(49152,46592,2481)(49664,46592,2481)(49664,46080,2481)]
[(49152,46592,2481)(49664,46080,2481)(49152,46080,2481)]
[(49664,46592,2481)(50176,46592,2481)(50176,46080,2481)]
[(49664,46592,2481)(50176,46080,2481)(49664,46080,2481)]
[(50176,46592,2481)(50688,46592,2481)(50688,46080,2481)]
[(50176,46592,2481)(50688,46080,2481)(50176,46080,2481)]
[(50688,46592,2481)(51200,46592,2481)(51200,46080,2481)]
[(50688,46592,2481)(51200,46080,2481)(50688,46080,2481)]
[(51606,46446,2481)(51712,46446,2481)(51712,46080,2481)]
[(51580,46446,2481)(51606,46446,2481)(51712,46080,2481)]
[(51712,46450,2481)(51712,46446,2481)(51606,46446,2481)]
[(51574,46452,2481)(51580,46446,2481)(51712,46080,2481)]
[(51574,46452,2481)(51712,46080,2481)(51200,46080,2481)]
[(51574,46452,2481)(51200,46080,2481)(51200,46592,2481)]
[(51200,46592,2481)(51654,46592,2481)(51576,46462,2481)]
[(51200,46592,2481)(51576,46462,2481)(51574,46452,2481)]
[(51712,46450,2481)(51750,46452,2481)(51752,46438,2481)]
[(51712,46450,2481)(51752,46438,2481)(51764,46080,2481)]
[(51712,46450,2481)(51764,46080,2481)(51712,46080,2481)]
[(30720,47104,2487)(30720,46592,2487)(30564,46592,2487)]
[(30720,47104,2487)(30564,46592,2487)(30266,47104,2487)]
[(30720,47104,2487)(31232,47104,2487)(31232,46592,2487)]
[(30720,47104,2487)(31232,46592,2487)(30720,46592,2487)]
[(31232,47104,2487)(31744,47104,2487)(31744,46592,2487)]
[(31232,47104,2487)(31744,46592,2487)(31232,46592,2487)]
[(31744,47104,2487)(32256,47104,2487)(32256,46592,2487)]
[(31744,47104,2487)(32256,46592,2487)(31744,46592,2487)]
[(32256,47104,2487)(32768,47104,2487)(32768,46592,2487)]
[(32256,47104,2487)(32768,46592,2487)(32256,46592,2487)]
[(32768,47104,2487)(33280,47104,2487)(33280,46592,2487)]
[(32768,47104,2487)(33280,46592,2487)(32768,46592,2487)]
[(33280,47104,2487)(33792,47104,2487)(33792,46592,2487)]
[(33280,47104,2487)(33792,46592,2487)(33280,46592,2487)]
[(33792,47104,2487)(34304,47104,2487)(34304,46592,2487)]
[(33792,47104,2487)(34304,46592,2487)(33792,46592,2487)]
[(34304,47104,2487)(34816,47104,2487)(34816,46592,2487)]
[(34304,47104,2487)(34816,46592,2487)(34304,46592,2487)]
[(34816,47104,2487)(35328,47104,2487)(35328,46592,2487)]
[(34816,47104,2487)(35328,46592,2487)(34816,46592,2487)]
[(35328,47104,2487)(35840,47104,2487)(35840,46592,2487)]
[(35328,47104,2487)(35840,46592,2487)(35328,46592,2487)]
[(35840,47104,2487)(36352,47104,2487)(36352,46592,2487)]
[(35840,47104,2487)(36352,46592,2487)(35840,46592,2487)]
[(36352,47104,2487)(36864,47104,2487)(36864,46592,2487)]
[(36352,47104,2487)(36864,46592,2487)(36352,46592,2487)]
[(37010,47104,2487)(37308,46592,2487)(36864,46592,2487)]
[(37010,47104,2487)(36864,46592,2487)(36864,47104,2487)]
[(40448,46592,2480)(40194,46592,2480)(40392,46744,2480)]
[(40448,46592,2480)(40392,46744,2480)(40414,46766,2480)]
[(40448,47104,2480)(40448,46592,2480)(40414,46766,2480)]
[(40448,47104,2480)(40414,46766,2480)(40442,47104,2480)]
[(40448,47104,2480)(40686,47104,2480)(40708,47102,2480)]
[(40448,47104,2480)(40708,47102,2480)(40960,46592,2480)]
[(40448,47104,2480)(40960,46592,2480)(40448,46592,2480)]
[(40708,47102,2480)(40724,47102,2480)(40960,46592,2480)]
[(40724,47102,2480)(40726,47104,2480)(40960,47104,2480)]
[(40724,47102,2480)(40960,47104,2480)(40960,46592,2480)]
[(40960,47104,2480)(41016,47104,2480)(41014,47082,2480)]
[(40960,47104,2480)(41014,47082,2480)(41020,47076,2480)]
[(40960,47104,2480)(41020,47076,2480)(40960,46592,2480)]
[(41020,47076,2480)(41180,47062,2480)(41140,46592,2480)]
[(41020,47076,2480)(41140,46592,2480)(40960,46592,2480)]
[(45568,46706,2481)(45568,46592,2481)(45498,46592,2481)]
[(46080,46592,2481)(45568,46592,2481)(45568,46706,2481)]
[(46080,46592,2481)(45568,46706,2481)(45806,47104,2481)]
[(46080,46592,2481)(45806,47104,2481)(46080,47104,2481)]
[(46080,47104,2481)(46592,47104,2481)(46592,46592,2481)]
[(46080,47104,2481)(46592,46592,2481)(46080,46592,2481)]
[(46592,47104,2481)(47104,47104,2481)(47104,46592,2481)]
[(46592,47104,2481)(47104,46592,2481)(46592,46592,2481)]
[(47104,47104,2481)(47616,47104,2481)(47616,46592,2481)]
[(47104,47104,2481)(47616,46592,2481)(47104,46592,2481)]
[(47616,47104,2481)(48128,47104,2481)(48128,46592,2481)]
[(47616,47104,2481)(48128,46592,2481)(47616,46592,2481)]
[(48128,47104,2481)(48640,47104,2481)(48640,46592,2481)]
[(48128,47104,2481)(48640,46592,2481)(48128,46592,2481)]
[(48640,47104,2481)(49152,47104,2481)(49152,46592,2481)]
[(48640,47104,2481)(49152,46592,2481)(48640,46592,2481)]
[(49152,47104,2481)(49664,47104,2481)(49664,46592,2481)]
[(49152,47104,2481)(49664,46592,2481)(49152,46592,2481)]
[(49664,47104,2481)(50176,47104,2481)(50176,46592,2481)]
[(49664,47104,2481)(50176,46592,2481)(49664,46592,2481)]
[(50176,47104,2481)(50688,47104,2481)(50688,46592,2481)]
[(50176,47104,2481)(50688,46592,2481)(50176,46592,2481)]
[(50688,47104,2481)(51200,47104,2481)(51200,46592,2481)]
[(50688,47104,2481)(51200,46592,2481)(50688,46592,2481)]
[(51600,47026,2481)(51712,46958,2481)(51712,46688,2481)]
[(51600,47026,2481)(51712,46688,2481)(51654,46592,2481)]
[(51600,47026,2481)(51654,46592,2481)(51200,46592,2481)]
[(51600,47026,2481)(51200,46592,2481)(51200,47104,2481)]
[(51200,47104,2481)(51604,47104,2478)(51600,47026,2481)]
[(51712,46958,2481)(51828,46890,2481)(51830,46882,2481)]
[(51712,46958,2481)(51830,46882,2481)(51712,46688,2481)]
[(30208,47616,2487)(30208,47204,2487)(30184,47240,2487)]
[(30208,47616,2487)(30184,47240,2487)(29968,47616,2487)]
[(30266,47104,2487)(30208,47204,2487)(30208,47616,2487)]
[(30266,47104,2487)(30208,47616,2487)(30720,47616,2487)]
[(30266,47104,2487)(30720,47616,2487)(30720,47104,2487)]
[(30720,47616,2487)(31232,47616,2487)(31232,47104,2487)]
[(30720,47616,2487)(31232,47104,2487)(30720,47104,2487)]
[(31232,47616,2487)(31744,47616,2487)(31744,47104,2487)]
[(31232,47616,2487)(31744,47104,2487)(31232,47104,2487)]
[(31744,47616,2487)(32256,47616,2487)(32256,47104,2487)]
[(31744,47616,2487)(32256,47104,2487)(31744,47104,2487)]
[(32256,47616,2487)(32768,47616,2487)(32768,47104,2487)]
[(32256,47616,2487)(32768,47104,2487)(32256,47104,2487)]
[(32768,47616,2487)(33280,47616,2487)(33280,47104,2487)]
[(32768,47616,2487)(33280,47104,2487)(32768,47104,2487)]
[(33280,47616,2487)(33792,47616,2487)(33792,47104,2487)]
[(33280,47616,2487)(33792,47104,2487)(33280,47104,2487)]
[(33792,47616,2487)(34304,47616,2487)(34304,47104,2487)]
[(33792,47616,2487)(34304,47104,2487)(33792,47104,2487)]
[(34304,47616,2487)(34816,47616,2487)(34816,47104,2487)]
[(34304,47616,2487)(34816,47104,2487)(34304,47104,2487)]
[(34816,47616,2487)(35328,47616,2487)(35328,47104,2487)]
[(34816,47616,2487)(35328,47104,2487)(34816,47104,2487)]
[(35328,47616,2487)(35840,47616,2487)(35840,47104,2487)]
[(35328,47616,2487)(35840,47104,2487)(35328,47104,2487)]
[(35840,47616,2487)(36352,47616,2487)(36352,47104,2487)]
[(35840,47616,2487)(36352,47104,2487)(35840,47104,2487)]
[(36712,47616,2487)(36864,47356,2487)(36864,47104,2487)]
[(36712,47616,2487)(36864,47104,2487)(36352,47104,2487)]
[(36712,47616,2487)(36352,47104,2487)(36352,47616,2487)]
[(36864,47356,2487)(37010,47104,2487)(36864,47104,2487)]
[(40448,47104,2480)(40442,47104,2480)(40444,47126,2480)]
[(40448,47104,2480)(40444,47126,2480)(40448,47126,2480)]
[(40448,47126,2480)(40686,47104,2480)(40448,47104,2480)]
[(40960,47104,2480)(40726,47104,2480)(40730,47108,2480)]
[(40960,47104,2480)(40730,47108,2480)(40732,47124,2480)]
[(40960,47616,2480)(40960,47104,2480)(40732,47124,2480)]
[(40960,47616,2480)(40732,47124,2480)(40774,47616,2480)]
[(40960,47616,2480)(41060,47616,2480)(41016,47104,2480)]
[(40960,47616,2480)(41016,47104,2480)(40960,47104,2480)]
[(46080,47560,2481)(46080,47104,2481)(45806,47104,2481)]
[(46080,47104,2481)(46080,47560,2481)(46112,47616,2481)]
[(46080,47104,2481)(46112,47616,2481)(46592,47616,2481)]
[(46080,47104,2481)(46592,47616,2481)(46592,47104,2481)]
[(46592,47616,2481)(47104,47616,2481)(47104,47104,2481)]
[(46592,47616,2481)(47104,47104,2481)(46592,47104,2481)]
[(47104,47616,2481)(47616,47616,2481)(47616,47104,2481)]
[(47104,47616,2481)(47616,47104,2481)(47104,47104,2481)]
[(47616,47616,2481)(48128,47616,2481)(48128,47104,2481)]
[(47616,47616,2481)(48128,47104,2481)(47616,47104,2481)]
[(48128,47616,2481)(48640,47616,2481)(48640,47104,2481)]
[(48128,47616,2481)(48640,47104,2481)(48128,47104,2481)]
[(48640,47616,2481)(49152,47616,2481)(49152,47104,2481)]
[(48640,47616,2481)(49152,47104,2481)(48640,47104,2481)]
[(49152,47616,2481)(49664,47616,2481)(49664,47104,2481)]
[(49152,47616,2481)(49664,47104,2481)(49152,47104,2481)]
[(49664,47616,2481)(50176,47616,2481)(50176,47104,2481)]
[(49664,47616,2481)(50176,47104,2481)(49664,47104,2481)]
[(50176,47616,2481)(50688,47616,2478)(50688,47104,2481)]
[(50176,47616,2481)(50688,47104,2481)(50176,47104,2481)]
[(50688,47616,2478)(51200,47616,2478)(51200,47104,2481)]
[(50688,47616,2478)(51200,47104,2481)(50688,47104,2481)]
[(51200,47616,2478)(51628,47616,2478)(51604,47104,2478)]
[(51200,47616,2478)(51604,47104,2478)(51200,47104,2481)]
[(29886,47986,2487)(29930,48128,2475)(30208,48128,2487)]
[(29968,47616,2487)(29786,47924,2487)(29886,47986,2487)]
[(29968,47616,2487)(29886,47986,2487)(30208,48128,2487)]
[(29968,47616,2487)(30208,48128,2487)(30208,47616,2487)]
[(30208,48128,2487)(30720,48128,2487)(30720,47616,2487)]
[(30208,48128,2487)(30720,47616,2487)(30208,47616,2487)]
[(30720,48128,2487)(31232,48128,2487)(31232,47616,2487)]
[(30720,48128,2487)(31232,47616,2487)(30720,47616,2487)]
[(31232,48128,2487)(31744,48128,2487)(31744,47616,2487)]
[(31232,48128,2487)(31744,47616,2487)(31232,47616,2487)]
[(31744,48128,2487)(32256,48128,2487)(32256,47616,2487)]
[(31744,48128,2487)(32256,47616,2487)(31744,47616,2487)]
[(32256,48128,2487)(32768,48128,2487)(32768,47616,2487)]
[(32256,48128,2487)(32768,47616,2487)(32256,47616,2487)]
[(32768,48128,2487)(33280,48128,2487)(33280,47616,2487)]
[(32768,48128,2487)(33280,47616,2487)(32768,47616,2487)]
[(33280,48128,2487)(33792,48128,2487)(33792,47616,2487)]
[(33280,48128,2487)(33792,47616,2487)(33280,47616,2487)]
[(33792,48128,2487)(34304,48128,2487)(34304,47616,2487)]
[(33792,48128,2487)(34304,47616,2487)(33792,47616,2487)]
[(34304,48128,2487)(34816,48128,2487)(34816,47616,2487)]
[(34304,48128,2487)(34816,47616,2487)(34304,47616,2487)]
[(34816,48128,2487)(35328,48128,2487)(35328,47616,2487)]
[(34816,48128,2487)(35328,47616,2487)(34816,47616,2487)]
[(35328,48128,2487)(35840,48128,2487)(35840,47616,2487)]
[(35328,48128,2487)(35840,47616,2487)(35328,47616,2487)]
[(35840,48128,2487)(36352,48128,2487)(36352,47616,2487)]
[(35840,48128,2487)(36352,47616,2487)(35840,47616,2487)]
[(36414,48128,2487)(36712,47616,2487)(36352,47616,2487)]
[(36414,48128,2487)(36352,47616,2487)(36352,48128,2487)]
[(40818,48128,2480)(40960,48128,2480)(40960,47616,2480)]
[(40818,48128,2480)(40960,47616,2480)(40774,47616,2480)]
[(40960,48128,2480)(41104,48128,2480)(41060,47616,2480)]
[(40960,48128,2480)(41060,47616,2480)(40960,47616,2480)]
[(41638,48128,2475)(41984,48128,2475)(41754,48118,2475)]
[(41874,48096,2475)(41890,48096,2475)(41878,48088,2475)]
[(41890,48096,2475)(41874,48096,2475)(41868,48102,2475)]
[(41912,48096,2475)(41890,48096,2475)(41868,48102,2475)]
[(41868,48102,2475)(41778,48112,2475)(41754,48118,2475)]
[(41984,48128,2475)(41984,48086,2475)(41912,48096,2475)]
[(41868,48102,2475)(41754,48118,2475)(41984,48128,2475)]
[(41868,48102,2475)(41984,48128,2475)(41912,48096,2475)]
[(41984,48086,2475)(41984,48128,2475)(42496,48128,2475)]
[(41984,48086,2475)(42496,48128,2475)(42496,48016,2475)]
[(42496,48128,2475)(42516,48128,2475)(42502,48016,2475)]
[(42496,48128,2475)(42502,48016,2475)(42496,48016,2475)]
[(46362,48032,2481)(46366,48128,2478)(46592,48128,2481)]
[(46592,47616,2481)(46112,47616,2481)(46362,48032,2481)]
[(46592,47616,2481)(46362,48032,2481)(46592,48128,2481)]
[(46592,48128,2481)(47104,48128,2481)(47104,47616,2481)]
[(46592,48128,2481)(47104,47616,2481)(46592,47616,2481)]
[(47104,48128,2481)(47616,48128,2481)(47616,47616,2481)]
[(47104,48128,2481)(47616,47616,2481)(47104,47616,2481)]
[(47616,48128,2481)(48128,48128,2481)(48128,47616,2481)]
[(47616,48128,2481)(48128,47616,2481)(47616,47616,2481)]
[(48128,48128,2481)(48640,48128,2481)(48640,47616,2481)]
[(48128,48128,2481)(48640,47616,2481)(48128,47616,2481)]
[(48640,48128,2481)(49152,48128,2481)(49152,47616,2481)]
[(48640,48128,2481)(49152,47616,2481)(48640,47616,2481)]
[(49152,48128,2481)(49664,48128,2481)(49664,47616,2481)]
[(49152,48128,2481)(49664,47616,2481)(49152,47616,2481)]
[(49664,48128,2481)(50176,48128,2478)(50176,47616,2481)]
[(49664,48128,2481)(50176,47616,2481)(49664,47616,2481)]
[(50176,48128,2478)(50688,48128,2478)(50688,47616,2478)]
[(50176,48128,2478)(50688,47616,2478)(50176,47616,2481)]
[(50688,48128,2478)(51200,48128,2478)(51200,47616,2478)]
[(50688,48128,2478)(51200,47616,2478)(50688,47616,2478)]
[(51200,48128,2478)(51654,48128,2478)(51628,47616,2478)]
[(51200,48128,2478)(51628,47616,2478)(51200,47616,2478)]
[(30092,48640,2475)(30208,48640,2475)(30208,48128,2487)]
[(30092,48640,2475)(30208,48128,2487)(29930,48128,2475)]
[(30208,48640,2475)(30720,48640,2475)(30720,48128,2487)]
[(30208,48640,2475)(30720,48128,2487)(30208,48128,2487)]
[(30720,48640,2475)(31232,48640,2487)(31232,48128,2487)]
[(30720,48640,2475)(31232,48128,2487)(30720,48128,2487)]
[(31232,48640,2487)(31744,48640,2487)(31744,48128,2487)]
[(31232,48640,2487)(31744,48128,2487)(31232,48128,2487)]
[(31744,48640,2487)(32256,48640,2487)(32256,48128,2487)]
[(31744,48640,2487)(32256,48128,2487)(31744,48128,2487)]
[(32256,48640,2487)(32768,48640,2487)(32768,48128,2487)]
[(32256,48640,2487)(32768,48128,2487)(32256,48128,2487)]
[(32768,48640,2487)(33280,48640,2487)(33280,48128,2487)]
[(32768,48640,2487)(33280,48128,2487)(32768,48128,2487)]
[(33280,48640,2487)(33792,48640,2487)(33792,48128,2487)]
[(33280,48640,2487)(33792,48128,2487)(33280,48128,2487)]
[(33792,48640,2487)(34304,48640,2487)(34304,48128,2487)]
[(33792,48640,2487)(34304,48128,2487)(33792,48128,2487)]
[(34304,48640,2487)(34816,48640,2487)(34816,48128,2487)]
[(34304,48640,2487)(34816,48128,2487)(34304,48128,2487)]
[(34816,48640,2487)(35328,48640,2487)(35328,48128,2487)]
[(34816,48640,2487)(35328,48128,2487)(34816,48128,2487)]
[(35328,48640,2487)(35840,48640,2487)(35840,48128,2487)]
[(35328,48640,2487)(35840,48128,2487)(35328,48128,2487)]
[(36352,48234,2487)(36352,48128,2487)(35840,48128,2487)]
[(36352,48234,2487)(35840,48128,2487)(35840,48640,2487)]
[(36352,48234,2487)(35840,48640,2487)(36116,48640,2487)]
[(36352,48234,2487)(36414,48128,2487)(36352,48128,2487)]
[(39602,48640,2475)(39936,48640,2475)(39936,48394,2475)]
