skill_idÕÐÊ½ID	skill_lvl¼¼ÄÜµÈ¼¶	valid	consume_idÏûºÄID	pro_limitÖ°ÒµÏÞÖÆ	jingjie_limit¾³½çÏÞÖÆ	lvl_limitµÈ¼¶ÏÞÖÆ	skill_rune_0ÎÞ·ûÎÄ¼¼ÄÜID	skill_rune_1·ûÎÄ1¼¼ÄÜID	skill_rune_2·ûÎÄ2¼¼ÄÜID	skill_rune_3·ûÎÄ3¼¼ÄÜID	·ûÎÄ1¿ªÆô½ÇÉ«µÈ¼¶	·ûÎÄ2¿ªÆô½ÇÉ«µÈ¼¶	·ûÎÄ3¿ªÆô½ÇÉ«µÈ¼¶	Ð§¹ûÃèÊö(·¨ÇòÐ§¹ûµÄ¿Í»§¶ËÏÔÊ¾¶ÁµÄÒ²ÊÇÕâ¸ö×Ö¶Î)	¼¼ÄÜÃû³Æ	¼¼ÄÜÍ¼±ê	·ûÎÄÍ¼±ê	¼¼ÄÜÑÕÉ«	¼¼ÄÜÕ½Á¦	Î´³öÕ½·¨Æ÷Õ½Á¦	·¨Æ÷ÊôÐÔ³Ø	Éý¼¶×´Ì¬ÏÞÖÆ	»ê·¨Æ÷ÀàÐÍ£¨0ÆÕÍ¨£¬1»ê£©	¼¼ÄÜÐ§¹û±íÊö²ÎÊý1	¼¼ÄÜÐ§¹û±íÊö²ÎÊý2	¼¼ÄÜÐ§¹û±íÊö²ÎÊý3 
1041	29	1	10114	11	0	1083	1041	1044	1042	1043	75	1075	2095	¡°¡±	ËªÁú	skill11_041	0	3	5331	0	0	0	0	563.00%	13879	0
1041	30	1	10104	11	0	1085	1041	1044	1042	1043	75	1075	2095	¡°¡±	ËªÁú	skill11_041	0	3	6162	0	0	0	0	629.00%	15998	0
1041	31	1	10104	11	0	1087	1041	1044	1042	1043	75	1075	2095	¡°¡±	ËªÁú	skill11_041	0	4	6372	0	0	0	0	629.00%	16469	0
1041	32	1	10104	11	0	1089	1041	1044	1042	1043	75	1075	2095	¡°¡±	ËªÁú	skill11_041	0	4	6583	0	0	0	0	629.00%	16973	0
1041	33	1	10104	11	0	1091	1041	1044	1042	1043	75	1075	2095	¡°¡±	ËªÁú	skill11_041	0	4	6793	0	0	0	0	629.00%	17480	0
1041	34	1	10114	11	0	1093	1041	1044	1042	1043	75	1075	2095	¡°¡±	ËªÁú	skill11_041	0	4	7004	0	0	0	0	629.00%	18026	0
1041	35	1	10104	11	0	1095	1041	1044	1042	1043	75	1075	2095	¡°¡±	ËªÁú	skill11_041	0	4	8044	0	0	0	0	699.00%	20629	0
1041	36	1	10104	11	0	1097	1041	1044	1042	1043	75	1075	2095	¡°¡±	ËªÁú	skill11_041	0	4	8825	0	0	0	0	699.00%	21239	0
1041	37	1	10104	11	0	1099	1041	1044	1042	1043	75	1075	2095	¡°¡±	ËªÁú	skill11_041	0	4	9606	0	0	0	0	699.00%	21893	0
1041	38	1	10104	11	0	2101	1041	1044	1042	1043	75	1075	2095	¡°¡±	ËªÁú	skill11_041	0	4	10387	0	0	0	0	699.00%	22549	0
1041	39	1	10114	11	0	2103	1041	1044	1042	1043	75	1075	2095	¡°¡±	ËªÁú	skill11_041	0	4	11168	0	0	0	0	699.00%	23253	0
1041	40	1	10104	11	0	2105	1041	1044	1042	1043	75	1075	2095	¡°¡±	ËªÁú	skill11_041	0	4	12593	0	0	0	0	772.00%	26450	0
1041	41	1	10104	11	0	2107	1041	1044	1042	1043	75	1075	2095	¡°¡±	ËªÁú	skill11_041	0	5	12913	0	0	0	0	772.00%	27231	0
1041	42	1	10104	11	0	2109	1041	1044	1042	1043	75	1075	2095	¡°¡±	ËªÁú	skill11_041	0	5	13233	0	0	0	0	772.00%	28067	0
1041	43	1	10104	11	0	2111	1041	1044	1042	1043	75	1075	2095	¡°¡±	ËªÁú	skill11_041	0	5	13553	0	0	0	0	772.00%	28907	0
1041	44	1	10114	11	0	2113	1041	1044	1042	1043	75	1075	2095	¡°¡±	ËªÁú	skill11_041	0	5	13874	0	0	0	0	772.00%	29810	0
1041	45	1	10104	11	0	2115	1041	1044	1042	1043	75	1075	2095	¡°¡±	ËªÁú	skill11_041	0	5	15575	0	0	0	0	848.00%	33758	0
1041	46	1	10104	11	0	2117	1041	1044	1042	1043	75	1075	2095	¡°¡±	ËªÁú	skill11_041	0	5	17566	0	0	0	0	848.00%	34754	0
1041	47	1	10104	11	0	2119	1041	1044	1042	1043	75	1075	2095	¡°¡±	ËªÁú	skill11_041	0	5	19558	0	0	0	0	848.00%	35823	0
1041	48	1	10104	11	0	3121	1041	1044	1042	1043	75	1075	2095	¡°¡±	ËªÁú	skill11_041	0	5	21549	0	0	0	0	848.00%	36896	0
1041	49	1	10114	11	0	3123	1041	1044	1042	1043	75	1075	2095	¡°¡±	ËªÁú	skill11_041	0	5	23540	0	0	0	0	848.00%	38030	0
1041	50	1	10114	11	0	3125	1041	1044	1042	1043	75	1075	2095	¡°¡±	ËªÁú	skill11_041	0	5	26219	0	0	30011004	0	929.00%	42869	0
1041	51	1	10114	11	0	3125	1041	1044	1042	1043	75	1075	2095	¡°¡±	ËªÁú	skill11_041	0	6	26854	0	0	30011004	0	929.00%	44174	0
1041	52	1	10114	11	0	3125	1041	1044	1042	1043	75	1075	2095	¡°¡±	ËªÁú	skill11_041	0	6	27482	0	0	30011004	0	929.00%	45515	0
1041	53	1	10114	11	0	3125	1041	1044	1042	1043	75	1075	2095	¡°¡±	ËªÁú	skill11_041	0	6	28130	0	0	30011004	0	929.00%	46904	0
1041	54	1	10114	11	0	3125	1041	1044	1042	1043	75	1075	2095	¡°¡±	ËªÁú	skill11_041	0	6	28798	0	0	30011004	0	929.00%	48332	0
1041	55	1	10114	11	0	3125	1041	1044	1042	1043	75	1075	2095	¡°¡±	ËªÁú	skill11_041	0	6	29485	0	0	30011004	0	990.00%	53091	0
1041	56	1	10114	11	0	3125	1041	1044	1042	1043	75	1075	2095	¡°¡±	ËªÁú	skill11_041	0	6	42839	0	0	30011008	0	990.00%	54704	0
1041	57	1	10114	11	0	3125	1041	1044	1042	1043	75	1075	2095	¡°¡±	ËªÁú	skill11_041	0	6	43812	0	0	30011008	0	990.00%	56371	0
1041	58	1	10114	11	0	3125	1041	1044	1042	1043	75	1075	2095	¡°¡±	ËªÁú	skill11_041	0	6	44815	0	0	30011008	0	990.00%	58076	0
1041	59	1	10114	11	0	3125	1041	1044	1042	1043	75	1075	2095	¡°¡±	ËªÁú	skill11_041	0	6	45849	0	0	30011008	0	990.00%	59837	0
1041	60	1	10114	11	0	3125	1041	1044	1042	1043	75	1075	2095	¡°¡±	ËªÁú	skill11_041	0	6	46913	0	0	30011008	0	1052.00%	65530	0
1041	61	1	10114	11	0	3125	1041	1044	1042	1043	75	1075	2095	¡°¡±	ËªÁú	skill11_041	0	6	48010	0	0	30011012	0	1052.00%	67518	0
1041	62	1	10114	11	0	3125	1041	1044	1042	1043	75	1075	2095	¡°¡±	ËªÁú	skill11_041	0	6	49140	0	0	30011012	0	1052.00%	69570	0
1041	63	1	10114	11	0	3125	1041	1044	1042	1043	75	1075	2095	¡°¡±	ËªÁú	skill11_041	0	6	50304	0	0	30011012	0	1052.00%	71672	0
1041	64	1	10114	11	0	3125	1041	1044	1042	1043	75	1075	2095	¡°¡±	ËªÁú	skill11_041	0	6	51503	0	0	30011012	0	1052.00%	73846	0
1041	65	1	10114	11	0	3125	1041	1044	1042	1043	75	1075	2095	¡°¡±	ËªÁú	skill11_041	0	6	52739	0	0	30011012	0	1114.00%	80534	0
1041	66	1	10114	11	0	3125	1041	1044	1042	1043	75	1075	2095	¡°¡±	ËªÁú	skill11_041	0	6	76976	0	0	30011016	0	1114.00%	82982	0
1041	67	1	10114	11	0	3125	1041	1044	1042	1043	75	1075	2095	¡°¡±	ËªÁú	skill11_041	0	6	78741	0	0	30011016	0	1114.00%	85498	0
1041	68	1	10114	11	0	3125	1041	1044	1042	1043	75	1075	2095	¡°¡±	ËªÁú	skill11_041	0	6	80560	0	0	30011016	0	1114.00%	88090	0
1041	69	1	10114	11	0	3125	1041	1044	1042	1043	75	1075	2095	¡°¡±	ËªÁú	skill11_041	0	6	82433	0	0	30011016	0	1114.00%	90763	0
1041	70	1	10114	11	0	3125	1041	1044	1042	1043	75	1075	2095	¡°¡±	ËªÁú	skill11_041	0	6	84362	0	0	30011016	0	1176.00%	98749	0
1041	71	1	10114	11	0	3125	1041	1044	1042	1043	75	1075	2095	¡°¡±	ËªÁú	skill11_041	0	6	86350	0	0	30011020	0	1176.00%	101747	0
1041	72	1	10114	11	0	3125	1041	1044	1042	1043	75	1075	2095	¡°¡±	ËªÁú	skill11_041	0	6	88398	0	0	30011020	0	1176.00%	104832	0
1041	73	1	10114	11	0	3125	1041	1044	1042	1043	75	1075	2095	¡°¡±	ËªÁú	skill11_041	0	6	90509	0	0	30011020	0	1176.00%	108017	0
1041	74	1	10114	11	0	3125	1041	1044	1042	1043	75	1075	2095	¡°¡±	ËªÁú	skill11_041	0	6	92683	0	0	30011020	0	1176.00%	111293	0
1041	75	1	10114	11	0	3125	1041	1044	1042	1043	75	1075	2095	¡°¡±	ËªÁú	skill11_041	0	6	94923	0	0	30011020	0	1238.00%	120667	0
2001	1	1	0	21	0	0	2001	0	0	0	0	0	0	¡°¡±	·¨ÕÈ¡¤»¨	skill21_000	0	1	0	0	0	0	0	55.00%	305	0
2001	2	1	0	21	0	0	2001	0	0	0	0	0	0	¡°¡±	·¨ÕÈ¡¤»¨	skill21_000	0	1	0	0	0	0	0	55.00%	318	0
2001	3	1	0	21	0	0	2001	0	0	0	0	0	0	¡°¡±	·¨ÕÈ¡¤»¨	skill21_000	0	1	0	0	0	0	0	55.00%	332	0
2001	4	1	0	21	0	0	2001	0	0	0	0	0	0	¡°¡±	·¨ÕÈ¡¤»¨	skill21_000	0	1	0	0	0	0	0	55.00%	345	0
2001	5	1	0	21	1	0	2001	0	0	0	0	0	0	¡°¡±	·¨ÕÈ¡¤»¨	skill21_000	0	1	0	0	0	0	0	58.00%	378	0
2001	6	1	0	21	1	0	2001	0	0	0	0	0	0	¡°¡±	·¨ÕÈ¡¤»¨	skill21_000	0	1	0	0	0	0	0	58.00%	392	0
2001	7	1	0	21	1	0	2001	0	0	0	0	0	0	¡°¡±	·¨ÕÈ¡¤»¨	skill21_000	0	1	0	0	0	0	0	58.00%	408	0
2001	8	1	0	21	2	0	2001	0	0	0	0	0	0	¡°¡±	·¨ÕÈ¡¤»¨	skill21_000	0	1	0	0	0	0	0	58.00%	425	0
2001	9	1	0	21	2	0	2001	0	0	0	0	0	0	¡°¡±	·¨ÕÈ¡¤»¨	skill21_000	0	1	0	0	0	0	0	58.00%	482	0
2001	10	1	0	21	2	0	2001	0	0	0	0	0	0	¡°¡±	·¨ÕÈ¡¤»¨	skill21_000	0	1	0	0	0	0	0	61.00%	568	0
2001	11	1	0	21	3	0	2001	0	0	0	0	0	0	¡°¡±	·¨ÕÈ¡¤»¨	skill21_000	0	1	0	0	0	0	0	61.00%	629	0
2001	12	1	0	21	3	0	2001	0	0	0	0	0	0	¡°¡±	·¨ÕÈ¡¤»¨	skill21_000	0	1	0	0	0	0	0	61.00%	683	0
2001	13	1	0	21	3	0	2001	0	0	0	0	0	0	¡°¡±	·¨ÕÈ¡¤»¨	skill21_000	0	1	0	0	0	0	0	61.00%	737	0
2001	14	1	0	21	4	0	2001	0	0	0	0	0	0	¡°¡±	·¨ÕÈ¡¤»¨	skill21_000	0	1	0	0	0	0	0	61.00%	800	0
2001	15	1	0	21	4	0	2001	0	0	0	0	0	0	¡°¡±	·¨ÕÈ¡¤»¨	skill21_000	0	1	0	0	0	0	0	63.00%	891	0
2001	16	1	0	21	5	0	2001	0	0	0	0	0	0	¡°¡±	·¨ÕÈ¡¤»¨	skill21_000	0	1	0	0	0	0	0	63.00%	956	0
2001	17	1	0	21	5	0	2001	0	0	0	0	0	0	¡°¡±	·¨ÕÈ¡¤»¨	skill21_000	0	1	0	0	0	0	0	63.00%	995	0
2001	18	1	0	21	5	0	2001	0	0	0	0	0	0	¡°¡±	·¨ÕÈ¡¤»¨	skill21_000	0	1	0	0	0	0	0	63.00%	1035	0
2001	19	1	0	21	6	0	2001	0	0	0	0	0	0	¡°¡±	·¨ÕÈ¡¤»¨	skill21_000	0	1	0	0	0	0	0	63.00%	1079	0
2001	20	1	0	21	6	0	2001	0	0	0	0	0	0	¡°¡±	·¨ÕÈ¡¤»¨	skill21_000	0	1	0	0	0	0	0	66.00%	1176	0
2001	21	1	0	21	6	0	2001	0	0	0	0	0	0	¡°¡±	·¨ÕÈ¡¤»¨	skill21_000	0	1	0	0	0	0	0	66.00%	1222	0
2001	22	1	0	21	7	0	2001	0	0	0	0	0	0	¡°¡±	·¨ÕÈ¡¤»¨	skill21_000	0	1	0	0	0	0	0	66.00%	1273	0
2001	23	1	0	21	7	0	2001	0	0	0	0	0	0	¡°¡±	·¨ÕÈ¡¤»¨	skill21_000	0	1	0	0	0	0	0	66.00%	1323	0
2001	24	1	0	21	8	0	2001	0	0	0	0	0	0	¡°¡±	·¨ÕÈ¡¤»¨	skill21_000	0	1	0	0	0	0	0	66.00%	1378	0
2001	25	1	0	21	8	0	2001	0	0	0	0	0	0	¡°¡±	·¨ÕÈ¡¤»¨	skill21_000	0	1	0	0	0	0	0	69.00%	1497	0
2001	26	1	0	21	9	0	2001	0	0	0	0	0	0	¡°¡±	·¨ÕÈ¡¤»¨	skill21_000	0	1	0	0	0	0	0	69.00%	1555	0
2001	27	1	0	21	9	0	2001	0	0	0	0	0	0	¡°¡±	·¨ÕÈ¡¤»¨	skill21_000	0	1	0	0	0	0	0	69.00%	1603	0
2001	28	1	0	21	10	0	2001	0	0	0	0	0	0	¡°¡±	·¨ÕÈ¡¤»¨	skill21_000	0	1	0	0	0	0	0	69.00%	1651	0
2001	29	1	0	21	10	0	2001	0	0	0	0	0	0	¡°¡±	·¨ÕÈ¡¤»¨	skill21_000	0	1	0	0	0	0	0	69.00%	1702	0
2001	30	1	0	21	11	0	2001	0	0	0	0	0	0	¡°¡±	·¨ÕÈ¡¤»¨	skill21_000	0	1	0	0	0	0	0	72.00%	1830	0
2001	31	1	0	21	11	0	2001	0	0	0	0	0	0	¡°¡±	·¨ÕÈ¡¤»¨	skill21_000	0	1	0	0	0	0	0	72.00%	1884	0
2001	32	1	0	21	11	0	2001	0	0	0	0	0	0	¡°¡±	·¨ÕÈ¡¤»¨	skill21_000	0	1	0	0	0	0	0	72.00%	1942	0
2001	33	1	0	21	12	0	2001	0	0	0	0	0	0	¡°¡±	·¨ÕÈ¡¤»¨	skill21_000	0	1	0	0	0	0	0	72.00%	2000	0
2001	34	1	0	21	12	0	2001	0	0	0	0	0	0	¡°¡±	·¨ÕÈ¡¤»¨	skill21_000	0	1	0	0	0	0	0	72.00%	2062	0
2001	35	1	0	21	13	0	2001	0	0	0	0	0	0	¡°¡±	·¨ÕÈ¡¤»¨	skill21_000	0	1	0	0	0	0	0	74.00%	2184	0
2001	36	1	0	21	13	0	2001	0	0	0	0	0	0	¡°¡±	·¨ÕÈ¡¤»¨	skill21_000	0	1	0	0	0	0	0	74.00%	2249	0
2001	37	1	0	21	13	0	2001	0	0	0	0	0	0	¡°¡±	·¨ÕÈ¡¤»¨	skill21_000	0	1	0	0	0	0	0	74.00%	2318	0
2001	38	1	0	21	14	0	2001	0	0	0	0	0	0	¡°¡±	·¨ÕÈ¡¤»¨	skill21_000	0	1	0	0	0	0	0	74.00%	2387	0
2001	39	1	0	21	14	0	2001	0	0	0	0	0	0	¡°¡±	·¨ÕÈ¡¤»¨	skill21_000	0	1	0	0	0	0	0	74.00%	2462	0
2001	40	1	0	21	15	0	2001	0	0	0	0	0	0	¡°¡±	·¨ÕÈ¡¤»¨	skill21_000	0	1	0	0	0	0	0	77.00%	2639	0
2001	41	1	0	21	15	0	2001	0	0	0	0	0	0	¡°¡±	·¨ÕÈ¡¤»¨	skill21_000	0	1	0	0	0	0	0	77.00%	2717	0
2001	42	1	0	21	15	0	2001	0	0	0	0	0	0	¡°¡±	·¨ÕÈ¡¤»¨	skill21_000	0	1	0	0	0	0	0	77.00%	2800	0
2001	43	1	0	21	16	0	2001	0	0	0	0	0	0	¡°¡±	·¨ÕÈ¡¤»¨	skill21_000	0	1	0	0	0	0	0	77.00%	2884	0
2001	44	1	0	21	16	0	2001	0	0	0	0	0	0	¡°¡±	·¨ÕÈ¡¤»¨	skill21_000	0	1	0	0	0	0	0	77.00%	2974	0
2001	45	1	0	21	17	0	2001	0	0	0	0	0	0	¡°¡±	·¨ÕÈ¡¤»¨	skill21_000	0	1	0	0	0	0	0	80.00%	3184	0
2001	46	1	0	21	17	0	2001	0	0	0	0	0	0	¡°¡±	·¨ÕÈ¡¤»¨	skill21_000	0	1	0	0	0	0	0	80.00%	3278	0
2001	47	1	0	21	17	0	2001	0	0	0	0	0	0	¡°¡±	·¨ÕÈ¡¤»¨	skill21_000	0	1	0	0	0	0	0	80.00%	3379	0
2001	48	1	0	21	18	0	2001	0	0	0	0	0	0	¡°¡±	·¨ÕÈ¡¤»¨	skill21_000	0	1	0	0	0	0	0	80.00%	3480	0
2001	49	1	0	21	18	0	2001	0	0	0	0	0	0	¡°¡±	·¨ÕÈ¡¤»¨	skill21_000	0	1	0	0	0	0	0	80.00%	3587	0
2001	50	1	0	21	18	0	2001	0	0	0	0	0	0	¡°¡±	·¨ÕÈ¡¤»¨	skill21_000	0	1	0	0	0	0	0	83.00%	3832	0
2001	51	1	0	21	99	0	2001	0	0	0	0	0	0	¡°¡±	·¨ÕÈ¡¤»¨	skill21_000	0	1	0	0	0	0	0	83.00%	3949	0
2001	52	1	0	21	99	0	2001	0	0	0	0	0	0	¡°¡±	·¨ÕÈ¡¤»¨	skill21_000	0	1	0	0	0	0	0	83.00%	4069	0
2001	53	1	0	21	99	0	2001	0	0	0	0	0	0	¡°¡±	·¨ÕÈ¡¤»¨	skill21_000	0	1	0	0	0	0	0	83.00%	4193	0
2001	54	1	0	21	99	0	2001	0	0	0	0	0	0	¡°¡±	·¨ÕÈ¡¤»¨	skill21_000	0	1	0	0	0	0	0	83.00%	4321	0
2001	55	1	0	21	99	0	2001	0	0	0	0	0	0	¡°¡±	·¨ÕÈ¡¤»¨	skill21_000	0	1	0	0	0	0	0	88.00%	4719	0
2001	56	1	0	21	99	0	2001	0	0	0	0	0	0	¡°¡±	·¨ÕÈ¡¤»¨	skill21_000	0	1	0	0	0	0	0	88.00%	4863	0
2001	57	1	0	21	99	0	2001	0	0	0	0	0	0	¡°¡±	·¨ÕÈ¡¤»¨	skill21_000	0	1	0	0	0	0	0	88.00%	5011	0
2001	58	1	0	21	99	0	2001	0	0	0	0	0	0	¡°¡±	·¨ÕÈ¡¤»¨	skill21_000	0	1	0	0	0	0	0	88.00%	5162	0
2001	59	1	0	21	99	0	2001	0	0	0	0	0	0	¡°¡±	·¨ÕÈ¡¤»¨	skill21_000	0	1	0	0	0	0	0	88.00%	5319	0
2001	60	1	0	21	99	0	2001	0	0	0	0	0	0	¡°¡±	·¨ÕÈ¡¤»¨	skill21_000	0	1	0	0	0	0	0	94.00%	5854	0
2001	61	1	0	21	99	0	2001	0	0	0	0	0	0	¡°¡±	·¨ÕÈ¡¤»¨	skill21_000	0	1	0	0	0	0	0	94.00%	6032	0
2001	62	1	0	21	99	0	2001	0	0	0	0	0	0	¡°¡±	·¨ÕÈ¡¤»¨	skill21_000	0	1	0	0	0	0	0	94.00%	6215	0
2001	63	1	0	21	99	0	2001	0	0	0	0	0	0	¡°¡±	·¨ÕÈ¡¤»¨	skill21_000	0	1	0	0	0	0	0	94.00%	6403	0
2001	64	1	0	21	99	0	2001	0	0	0	0	0	0	¡°¡±	·¨ÕÈ¡¤»¨	skill21_000	0	1	0	0	0	0	0	94.00%	6597	0
2001	65	1	0	21	99	0	2001	0	0	0	0	0	0	¡°¡±	·¨ÕÈ¡¤»¨	skill21_000	0	1	0	0	0	0	0	99.00%	7159	0
2001	66	1	0	21	99	0	2001	0	0	0	0	0	0	¡°¡±	·¨ÕÈ¡¤»¨	skill21_000	0	1	0	0	0	0	0	99.00%	7376	0
2001	67	1	0	21	99	0	2001	0	0	0	0	0	0	¡°¡±	·¨ÕÈ¡¤»¨	skill21_000	0	1	0	0	0	0	0	99.00%	7600	0
2001	68	1	0	21	99	0	2001	0	0	0	0	0	0	¡°¡±	·¨ÕÈ¡¤»¨	skill21_000	0	1	0	0	0	0	0	99.00%	7830	0
2001	69	1	0	21	99	0	2001	0	0	0	0	0	0	¡°¡±	·¨ÕÈ¡¤»¨	skill21_000	0	1	0	0	0	0	0	99.00%	8068	0
2001	70	1	0	21	99	0	2001	0	0	0	0	0	0	¡°¡±	·¨ÕÈ¡¤»¨	skill21_000	0	1	0	0	0	0	0	105.00%	8817	0
2001	71	1	0	21	99	0	2001	0	0	0	0	0	0	¡°¡±	·¨ÕÈ¡¤»¨	skill21_000	0	1	0	0	0	0	0	105.00%	9085	0
2001	72	1	0	21	99	0	2001	0	0	0	0	0	0	¡°¡±	·¨ÕÈ¡¤»¨	skill21_000	0	1	0	0	0	0	0	105.00%	9360	0
2001	73	1	0	21	99	0	2001	0	0	0	0	0	0	¡°¡±	·¨ÕÈ¡¤»¨	skill21_000	0	1	0	0	0	0	0	105.00%	9644	0
2001	74	1	0	21	99	0	2001	0	0	0	0	0	0	¡°¡±	·¨ÕÈ¡¤»¨	skill21_000	0	1	0	0	0	0	0	105.00%	9937	0
2001	75	1	0	21	99	0	2001	0	0	0	0	0	0	¡°¡±	·¨ÕÈ¡¤»¨	skill21_000	0	1	0	0	0	0	0	110.00%	10726	0
2002	1	1	0	21	0	0	2002	0	0	0	0	0	0	¡°¡±	·¨ÕÈ¡¤»¨	skill21_000	0	1	0	0	0	0	0	55.00%	305	0
2002	2	1	0	21	0	0	2002	0	0	0	0	0	0	¡°¡±	·¨ÕÈ¡¤»¨	skill21_000	0	1	0	0	0	0	0	55.00%	318	0
2002	3	1	0	21	0	0	2002	0	0	0	0	0	0	¡°¡±	·¨ÕÈ¡¤»¨	skill21_000	0	1	0	0	0	0	0	55.00%	332	0
2002	4	1	0	21	0	0	2002	0	0	0	0	0	0	¡°¡±	·¨ÕÈ¡¤»¨	skill21_000	0	1	0	0	0	0	0	55.00%	345	0
2002	5	1	0	21	1	0	2002	0	0	0	0	0	0	¡°¡±	·¨ÕÈ¡¤»¨	skill21_000	0	1	0	0	0	0	0	58.00%	378	0
2002	6	1	0	21	1	0	2002	0	0	0	0	0	0	¡°¡±	·¨ÕÈ¡¤»¨	skill21_000	0	1	0	0	0	0	0	58.00%	392	0
2002	7	1	0	21	1	0	2002	0	0	0	0	0	0	¡°¡±	·¨ÕÈ¡¤»¨	skill21_000	0	1	0	0	0	0	0	58.00%	408	0
2002	8	1	0	21	2	0	2002	0	0	0	0	0	0	¡°¡±	·¨ÕÈ¡¤»¨	skill21_000	0	1	0	0	0	0	0	58.00%	425	0
2002	9	1	0	21	2	0	2002	0	0	0	0	0	0	¡°¡±	·¨ÕÈ¡¤»¨	skill21_000	0	1	0	0	0	0	0	58.00%	482	0
2002	10	1	0	21	2	0	2002	0	0	0	0	0	0	¡°¡±	·¨ÕÈ¡¤»¨	skill21_000	0	1	0	0	0	0	0	61.00%	568	0
2002	11	1	0	21	3	0	2002	0	0	0	0	0	0	¡°¡±	·¨ÕÈ¡¤»¨	skill21_000	0	1	0	0	0	0	0	61.00%	629	0
2002	12	1	0	21	3	0	2002	0	0	0	0	0	0	¡°¡±	·¨ÕÈ¡¤»¨	skill21_000	0	1	0	0	0	0	0	61.00%	683	0
2002	13	1	0	21	3	0	2002	0	0	0	0	0	0	¡°¡±	·¨ÕÈ¡¤»¨	skill21_000	0	1	0	0	0	0	0	61.00%	737	0
2002	14	1	0	21	4	0	2002	0	0	0	0	0	0	¡°¡±	·¨ÕÈ¡¤»¨	skill21_000	0	1	0	0	0	0	0	61.00%	800	0
2002	15	1	0	21	4	0	2002	0	0	0	0	0	0	¡°¡±	·¨ÕÈ¡¤»¨	skill21_000	0	1	0	0	0	0	0	63.00%	891	0
2002	16	1	0	21	5	0	2002	0	0	0	0	0	0	¡°¡±	·¨ÕÈ¡¤»¨	skill21_000	0	1	0	0	0	0	0	63.00%	956	0
2002	17	1	0	21	5	0	2002	0	0	0	0	0	0	¡°¡±	·¨ÕÈ¡¤»¨	skill21_000	0	1	0	0	0	0	0	63.00%	995	0
2002	18	1	0	21	5	0	2002	0	0	0	0	0	0	¡°¡±	·¨ÕÈ¡¤»¨	skill21_000	0	1	0	0	0	0	0	63.00%	1035	0
2002	19	1	0	21	6	0	2002	0	0	0	0	0	0	¡°¡±	·¨ÕÈ¡¤»¨	skill21_000	0	1	0	0	0	0	0	63.00%	1079	0
2002	20	1	0	21	6	0	2002	0	0	0	0	0	0	¡°¡±	·¨ÕÈ¡¤»¨	skill21_000	0	1	0	0	0	0	0	66.00%	1176	0
2002	21	1	0	21	6	0	2002	0	0	0	0	0	0	¡°¡±	·¨ÕÈ¡¤»¨	skill21_000	0	1	0	0	0	0	0	66.00%	1222	0
2002	22	1	0	21	7	0	2002	0	0	0	0	0	0	¡°¡±	·¨ÕÈ¡¤»¨	skill21_000	0	1	0	0	0	0	0	66.00%	1273	0
2002	23	1	0	21	7	0	2002	0	0	0	0	0	0	¡°¡±	·¨ÕÈ¡¤»¨	skill21_000	0	1	0	0	0	0	0	66.00%	1323	0
2002	24	1	0	21	8	0	2002	0	0	0	0	0	0	¡°¡±	·¨ÕÈ¡¤»¨	skill21_000	0	1	0	0	0	0	0	66.00%	1378	0
2002	25	1	0	21	8	0	2002	0	0	0	0	0	0	¡°¡±	·¨ÕÈ¡¤»¨	skill21_000	0	1	0	0	0	0	0	69.00%	1497	0
2002	26	1	0	21	9	0	2002	0	0	0	0	0	0	¡°¡±	·¨ÕÈ¡¤»¨	skill21_000	0	1	0	0	0	0	0	69.00%	1555	0
2002	27	1	0	21	9	0	2002	0	0	0	0	0	0	¡°¡±	·¨ÕÈ¡¤»¨	skill21_000	0	1	0	0	0	0	0	69.00%	1603	0
2002	28	1	0	21	10	0	2002	0	0	0	0	0	0	¡°¡±	·¨ÕÈ¡¤»¨	skill21_000	0	1	0	0	0	0	0	69.00%	1651	0
2002	29	1	0	21	10	0	2002	0	0	0	0	0	0	¡°¡±	·¨ÕÈ¡¤»¨	skill21_000	0	1	0	0	0	0	0	69.00%	1702	0
2002	30	1	0	21	11	0	2002	0	0	0	0	0	0	¡°¡±	·¨ÕÈ¡¤»¨	skill21_000	0	1	0	0	0	0	0	72.00%	1830	0
2002	31	1	0	21	11	0	2002	0	0	0	0	0	0	¡°¡±	·¨ÕÈ¡¤»¨	skill21_000	0	1	0	0	0	0	0	72.00%	1884	0
2002	32	1	0	21	11	0	2002	0	0	0	0	0	0	¡°¡±	·¨ÕÈ¡¤»¨	skill21_000	0	1	0	0	0	0	0	72.00%	1942	0
2002	33	1	0	21	12	0	2002	0	0	0	0	0	0	¡°¡±	·¨ÕÈ¡¤»¨	skill21_000	0	1	0	0	0	0	0	72.00%	2000	0
2002	34	1	0	21	12	0	2002	0	0	0	0	0	0	¡°¡±	·¨ÕÈ¡¤»¨	skill21_000	0	1	0	0	0	0	0	72.00%	2062	0
2002	35	1	0	21	13	0	2002	0	0	0	0	0	0	¡°¡±	·¨ÕÈ¡¤»¨	skill21_000	0	1	0	0	0	0	0	74.00%	2184	0
2002	36	1	0	21	13	0	2002	0	0	0	0	0	0	¡°¡±	·¨ÕÈ¡¤»¨	skill21_000	0	1	0	0	0	0	0	74.00%	2249	0
