敏感级别（1表示禁止起名禁止聊天，2表示禁止起名但允许聊天）	有效标志	敏感词	加一行（没用，服务器兄弟要求的）
1	0	奇淫寶鑒	
1	0	美騷婦	
1	0	跨下呻吟	
1	0	無毛美少女	
1	0	流蜜汁	
1	0	日本素人	
1	0	爆乳人妻	
1	0	妖媚熟母	
1	0	日本有碼	
1	0	激情打炮	
1	0	制服美婦	
1	0	無碼彩圖	
1	0	放尿	
1	0	入穴一遊	
1	0	豐唇豔姬	
1	0	群奸輪射	
1	0	高級逼	
1	0	MM屄	
1	0	美臀嫰穴	
1	0	淫東方	
1	0	國產偷拍	
1	0	清晰內射	
1	0	嫩穴肉縫	
1	0	雪腿玉胯	
1	0	騷婦掰B	
1	0	白嫩騷婦	
1	0	梅花屄	
1	0	猛操狂射	
1	0	潮噴	
1	0	無碼體驗	
1	0	吞精騷妹	
1	0	緊縛淩辱	
1	0	姦淫電車	
1	0	墮淫	
1	0	顏騎	
1	0	互淫	
1	0	逼毛	
1	0	胸濤乳浪	
1	0	夫妻亂交	
1	0	黑屄	
1	0	奶大屄肥	
1	0	拔屄	
1	0	穴海	
1	0	換妻雜交	
1	0	狂插	
1	0	黑逼	
1	0	粉屄	
1	0	口射	
1	0	多人輪	
1	0	奶挺臀翹	
1	0	扒屄	
1	0	癡乳	
1	0	鬼輪奸	
1	0	乳爆	
1	0	浴尿	
1	0	淫樣	
1	0	発妻	
1	0	姫辱	
1	0	插後庭	
1	0	操爽	
1	0	嫩縫	
1	0	操射	
1	0	騷媽	
1	0	激插	
1	0	暴幹	
1	0	母子交歡	
1	0	嫐屄	
1	0	足腳交	
1	0	露屄	
1	0	柔陰術	
1	0	相奸	
1	0	淫師蕩母	
1	0	欠幹	
1	0	桃園蜜洞	
1	0	二穴中出	
1	0	奴畜抄	
1	0	連続失禁	
1	0	大雞巴	
1	0	玩穴	
1	0	性交自拍	
1	0	叫雞	
1	0	騷浪人妻	
1	0	三級片	
1	0	東京熱	
1	0	做愛	
1	0	操	
1	0	坐台	
1	0	子宮	
1	0	雜種	
1	0	淫	
1	0	陰毛	
1	0	陰戶	
1	0	陰蒂	
1	0	爺爺	
1	0	陽具	
1	0	性交	
1	0	性愛	
1	0	小雞雞	
1	0	小弟弟	
1	0	小便	
1	0	武藤	
1	0	慰安婦	
1	0	猥褻	
1	0	猥瑣	
1	0	生殖	
1	0	煞筆	
1	0	傻逼	
1	0	傻B	
1	0	色情	
1	0	騷逼	
1	0	三陪	
1	0	肉欲	
1	0	肉體	
1	0	情色	
1	0	排泄	
1	0	女幹	
1	0	滅族	
1	0	梅毒	
1	0	卵子	
1	0	淋病	
1	0	口交	
1	0	尻	
1	0	賤	
1	0	雞吧	
1	0	胡瘟	
1	0	龜頭	
1	0	狗日	
1	0	狗娘	
1	0	根正苗紅	
1	0	睾丸	
1	0	瘋狗	
1	0	腚	
1	0	大便	
1	0	打炮	
1	0	打飛機	
1	0	娼	
1	0	癟三	
1	0	媽逼	
1	0	媽	
1	0	爸	
1	0	爹	
1	0	爺	
1	0	奶	
1	0	兒子	
1	0	sm	
1	0	尼瑪	
1	0	裝B	
1	0	偷窺視頻	
1	0	裸聊	
1	0	獸獸門	
1	0	艾滋	
1	0	愛滋病	
1	0	二逼	
1	0	陽物	
1	0	找小姐	
1	0	開房	
1	0	援交	
1	0	黃色網站	
1	0	大血逼	
1	0	大血比	
1	0	性虐	
1	0	ADMIN	
1	0	xtl	
1	0	system	
1	0	Administrator	
1	0	管理	
2	0	管裡	
1	0	管理員	
1	0	服務管理	
1	0	伺服器	
1	0	活動管理員	
1	0	冬季熱	
1	0	官方	
1	0	維護	
1	0	系統	
1	0	系統公告	
1	0	審查	
1	0	巡查	
1	0	監督	
1	0	監管	
1	0	game	
1	0	GAMEMASTER	
1	0	遊戲管理員	
1	0	Client	
1	0	Server	
1	0	CS	
1	0	KEFU	
1	0	助理	
1	0	客戶服務	
1	0	客服	
1	0	服務天使	
1	0	TEsT	
1	0	測試	
1	0	輔助程式	
1	0	運營	
1	0	運營者	
1	0	運營組	
1	0	運營商	
1	0	運營長	
1	0	運營官	
1	0	運營人	
1	0	蔡文勝	
1	0	李興平	
1	0	汪東風	
1	0	駱海堅	
1	0	曹政	
1	0	sf	
1	0	私服	
1	0	私人伺服器	
1	0	wg	
1	0	外掛	
1	0	fuck	
1	0	小七手遊	
1	0	玲玲手遊	
1	0	樂嗨嗨手遊	
1	0	充值打折	
1	0	折扣	
1	0	加群	
1	0	充值優惠	
1	0	充值	
1	0	打折	
1	0	ㄅ	
1	0	ㄆ	
1	0	ㄇ	
1	0	ㄈ	
1	0	ㄉ	
1	0	ㄊ	
1	0	ㄋ	
1	0	ㄌ	
1	0	ㄍ	
1	0	ㄎ	
1	0	ㄏ	
1	0	ㄐ	
1	0	ㄑ	
1	0	ㄒ	
1	0	ㄓ	
1	0	ㄔ	
1	0	ㄕ	
1	0	ㄖ	
1	0	ㄗ	
1	0	ㄘ	
1	0	ㄙ	
1	0	ㄚ	
1	0	ㄛ	
1	0	ㄜ	
1	0	ㄝ	
1	0	ㄞ	
1	0	ㄟ	
1	0	ㄠ	
1	0	ㄡ	
1	0	ㄢ	
1	0	ㄣ	
1	0	ㄤ	
1	0	ㄥ	
1	0	ㄦ	
1	0	ㄧ	
1	0	ㄨ	
1	0	ㄩ	
1	0	韝	
1	0	鐾	
1	0	瘭	
1	0	鑣	
1	0	黲	
1	0	瘥	
1	0	覘	
1	0	孱	
1	0	廛	
1	0	蕆	
1	0	囅	
1	0	羼	
1	0	螭	
1	0	傺	
1	0	瘛	
1	0	舂	
1	0	艟	
1	0	瘳	
1	0	讎	
1	0	搋	
1	0	嘬	
1	0	輳	
1	0	殂	
1	0	汆	
1	0	爨	
1	0	榱	
1	0	毳	
1	0	皴	
1	0	蹉	
1	0	鹺	
1	0	纛	
1	0	髑屙民	
1	0	莪	
1	0	苊	
1	0	鮞	
1	0	鱝	
1	0	瀵	
1	0	酆	
1	0	襆	
1	0	黻	
1	0	嘸	
1	0	黼	
1	0	阝	
1	0	彀	
1	0	覯	
1	0	轂	
1	0	汩	
1	0	 罟	
1	0	嘏	
1	0	鯝	
1	0	宄	
1	0	庋	
1	0	劌	
1	0	虢	
1	0	馘	
1	0	撖	
1	0	夯	
1	0	薅	
1	0	曷	
1	0	翮	
1	0	觳	
1	0	冱	
1	0	怙	
1	0	戽	
1	0	祜	
1	0	瓠	
1	0	鸌	
1	0	 溷	
1	0	耠	
1	0	鍃	
1	0	劐	
1	0	蠖	
1	0	丌	
2	0	乩	
1	0	齎	
1	0	殛	
1	0	蕺	
1	0	掎	
1	0	彐	
1	0	芰	
1	0	跽	
1	0	鱭	
1	0	葭	
1	0	恝	
1	0	湔	
1	0	搛	
1	0	鰹	
1	0	韉	
1	0	囝	
1	0	趼	
1	0	醮	
1	0	癤	
1	0	苣	
1	0	屨	
1	0	醵	
1	0	蠲	
1	0	棬	
1	0	鄄	
1	0	譎	
1	0	爝	
1	0	麇	
1	0	貺	
1	0	悝	
1	0	喟	
1	0	仂	
1	0	泐	
1	0	鰳	
1	0	誄	
1	0	酹	
1	0	嫠	
1	0	黧	
1	0	蠡	
1	0	醴	
1	0	鱧	
1	0	轢	
1	0	詈	
1	0	躒	
1	0	奩	
1	0	臁	
1	0	蚍	
1	0	埤	
1	0	羆	
1	0	鼙	
1	0	庀	
1	0	仳	
1	0	圮綦	
1	0	屺	
1	0	綮	
1	0	汔	
1	0	磧	
1	0	葜	
1	0	僉	
1	0	岍	
1	0	愆	
1	0	搴	
1	0	鈐	
1	0	掮	
1	0	凵	
1	0	膁	
2	0	槧	
1	0	戕	
1	0	錆	
1	0	檠	
1	0	檾	
1	0	謦	
1	0	慶紅	
1	0	跫	
1	0	銎	
1	0	邛	
1	0	筇	
1	0	蛩鼽	
1	0	詘	
1	0	曲	
1	0	黢	
1	0	劬	
1	0	朐	
1	0	璩	
1	0	蘧	
1	0	衢	
1	0	蠼毿	
1	0	糝	
1	0	xijinping	
1	0	likeqiang	
1	0	zhangdejiang	
1	0	yuzhengsheng	
1	0	liuyunshan	
1	0	wangqishan	
1	0	zhanggaoli	
1	0	dishun	
1	0	 Dishun	
1	0	hujintao	
1	0	jiangzemin	
1	0	 likeqiang	
1	0	 zhangdejiang	
1	0	 pengliyuan	
1	0	quannengshenjiao	
1	0	 liruihuan	
1	0	 wenjiabao	
1	0	 lipeng	
1	0	 lichangchun	
1	0	 wubangguo	
1	0	 zhurongji	
1	0	 zhouyongkang	
1	0	 maozedong	
1	0	 zhouenlai	
1	0	 lihongzhi	
1	0	boxilai	
1	0	 liulijun	
1	0	 xinjiangduli	
1	0	xizangduli	
1	0	xinwenguanzhi	
1	0	 lianggezhongguo	
1	0	 taiwanduli	
1	0	dalailama	
1	0	sex	
1	0	 bitch	
1	0	lilanqing	
1	0	 jiaqinglin	
1	0	 falungong	
1	0	falundafahao	
1	0	 xiejiao	
1	0	gongchandang	
1	0	zhonghuaminguo	
1	0	yidangzhuanzheng	
1	0	liushaoqi	
1	0	xucaihou	
1	0	zhaoziyang	
1	0	 dengxiaoping	
1	0	 jiangjieshi	
1	0	 jiangjingguo	
1	0	 chenshuibian	
1	0	 huimin	
1	0	 yisilan	
1	0	 zhenzhu	
1	0	 shijiamouni	
1	0	 taidu	
1	0	liusi	
1	0	 zengqinghong	
1	0	 tiananmen	
1	0	 renmindahuitang	
1	0	 dang	
1	0	guojia	
1	0	 lingjihua	
1	0	zhude	
1	0	pengdehuai	
1	0	linbiao	
1	0	liubocheng	
1	0	chenyi	
1	0	helong	
1	0	nierongzhen	
1	0	xuxiangqian	
1	0	luoronghuan	
1	0	yejianying	
1	0	lidazhao	
1	0	chenduxiu	
1	0	sunzhongshan	
1	0	sunwen	
1	0	sunyixian	
1	0	chenyun	
1	0	liruihuan	
1	0	weijianxing	
1	0	luogan	
1	0	zengqinghong	
1	0	huangju	
1	0	wuguanzheng	
1	0	lichangchun	
1	0	wuyi	
1	0	huiliangyu	
1	0	zengpeiyan	
1	0	caogangchuan	
1	0	tangjiaxuan	
1	0	huajianmin	
1	0	chenzhili	
1	0	wanglequan	
1	0	wanggang	
1	0	wangzhaoguo	
1	0	liuqi	
1	0	heguoqiang	
1	0	guobaxiong	
1	0	huyaobang	
1	0	bushi	
1	0	bulaier	
1	0	xiaoquan	
1	0	chunyilang	
1	0	samalanqi	
1	0	annan	
1	0	Alafate	
1	0	pujing	
1	0	mokeer	
1	0	kelindun	
1	0	ligen	
1	0	nikesong	
1	0	linken	
1	0	dulumen	
1	0	heluxiaofu	
1	0	liening	
1	0	sidalin	
1	0	makesi	
1	0	engesi	
1	0	jinzhengri	
1	0	jinricheng	
1	0	sadamu	
1	0	huzhiming	
1	0	xihanuke	
1	0	xilake	
1	0	saqieer	
1	0	Aluoyue	
1	0	mandela	
1	0	kasiteluo	
1	0	fulankelin	
1	0	huashengdun	
1	0	aisenhaoweier	
1	0	napolun	
1	0	yalishanda	
1	0	luyi	
1	0	lamusifeierde	
1	0	laola	
1	0	baoweier	
1	0	aobama	
1	0	meideweijiefu	
1	0	jinzhengen	
1	0	anbeijinsan	
1	0	benladeng	
1	0	aomaer	
1	0	chailing	
1	0	dalai	
1	0	jiangqing	
1	0	zhangchunqiao	
1	0	yaowenyuan	
1	0	wanghongwen	
1	0	dongtiaoyingji	
1	0	xitele	
1	0	mosuolini	
1	0	gangcunxiushu	
1	0	gangcunningci	
1	0	gaolipiao	
1	0	wangdan	
1	0	woerkaixi	
1	0	lihongzhi	
1	0	lidashi	
1	0	laichangxing	
1	0	majiajue	
2	0	banchan	
1	0	eerdeni	
1	0	shanbenwushiliu	
1	0	Abian	
1	0	Abianwansui	
1	0	renaya	
1	0	wanglijun	
1	0	lingjihua	
1	0	mohanmode	
1	0	yuyongkang	
1	0	zhoujiankang	
1	0	yujiankang	
1	0	zhouxiaokang	
1	0	chenliangyu	
1	0	lidenghui	
1	0	lianzhan	
1	0	songchuyu	
1	0	luxiulian	
1	0	yumuming	
1	0	jiangzhongzheng	
1	0	mayingjiu	
1	0	 16大	
1	0	 18摸	
1	0	 21世紀中國基金會	
1	0	 6-4tianwang	
1	0	 89-64cdjp	
1	0	 ADMIN	
1	0	 AIDS	
1	0	 Aiort墓地	
1	0	 ai滋	
1	0	 Arqus會議場	
1	0	 asshole	
1	0	 Atan的移動石	
1	0	 A片	
1	0	 Baichi	
1	0	 Baopi	
1	0	 Bao皮	
1	0	 bastard	
1	0	 Bc	
1	0	 biaozi	
1	0	 Biao子	
1	0	 bignews	
1	0	 Bi樣	
1	0	 BLOWJOB	
1	0	 boxun	
1	0	 B樣	
1	0	 caoB	
1	0	 caobi	
1	0	 cao你	
1	0	 cao你媽	
1	0	  cao你大爺	
1	0	 cha你	
1	0	 chinaliberal	
1	0	 chinamz	
1	0	 chinesenewsnet	
1	0	 Clockgemstone	
1	0	 cnd	
1	0	 creaders	
1	0	 Crestbone	
1	0	 dafa	
1	0	 dajiyuan	
1	0	 damn	
1	0	 dfdz	
1	0	 DICK	
1	0	 dpp	
1	0	 EVENT	
1	0	 falu	
1	0	 falun	
1	0	 falundafa	
1	0	 fa輪	
1	0	 Feelmistone	
1	0	 Fku	
1	0	 FLG	
1	0	 freechina	
1	0	 freedom	
1	0	 freenet	
1	0	 Fuck	
1	0	 GAMEMASTER	
1	0	 gan你	
1	0	 GCD	
1	0	 GM	
1	0	 Gruepin	
1	0	 HACKING	
1	0	 hongzhi	
1	0	 hrichina	
1	0	 http	
1	0	 huanet	
1	0	 hypermart.net	
1	0	 incest	
1	0	 item	
1	0	 J8	
1	0	 JB	
1	0	 jiangdongriji	
1	0	 jian你	
1	0	 jiaochuang	
1	0	 jiaochun	
1	0	 jiba	
1	0	 jinv	
1	0	 Ji女	
1	0	 Kao	
1	0	 KISSMYASS	
1	0	 Mai騷	
1	0	 making	
1	0	 minghui	
1	0	 minghuinews	
1	0	 nacb	
1	0	 naive	
1	0	 Neckromancer	
1	0	 nmis	
1	0	 paper64	
1	0	 peacehall	
1	0	 PENIS	
1	0	 playboy	
1	0	 pussy	
1	0	 qiangjian	
1	0	 Rape	
1	0	 renminbao	
1	0	 renmingbao	
1	0	 rfa	
1	0	 safeweb	
1	0	 saobi	
1	0	 sb	
1	0	 SEX	
1	0	 sf	
1	0	 SHIT	
1	0	 simple	
1	0	 SUCK	
1	0	 sucker	
1	0	 svdc	
1	0	 System	
1	0	 taip	
1	0	 TEST	
1	0	 The9	
1	0	 The9City	
1	0	 tibetalk	
1	0	 TMD	
1	0	 TNND	
1	0	 triangle	
1	0	 triangleboy	
1	0	 Tringel	
1	0	 UltraSurf	
1	0	 unixbox	
1	0	 ustibet	
1	0	 voa	
1	0	 voachinese	
1	0	 wangce	
1	0	 WEBZEN	
1	0	 WG	
1	0	 wstaiji	
1	0	 xinsheng	
1	0	 yuming	
1	0	 zhengjian	
1	0	 zhengjianwang	
1	0	 zhenshanren	
1	0	 zhuanfalunADMIN	
1	0	AIDS	
1	0	AIORT墓地	
1	0	AI滋	
1	0	ARQUS會議場	
1	0	ASSHOLE	
1	0	ATAN的移動石	
1	0	A片	
1	0	BAICHI	
1	0	BAOPI	
1	0	BAO皮	
1	0	BASTARD	
1	0	BC	
1	0	BIAOZI	
1	0	BIAO子	
1	0	BIGNEWS	
1	0	BITCH	
1	0	BI樣	
1	0	BLOWJOB	
1	0	BOXUN	
1	0	B樣	
1	0	CAOB	
1	0	CAOBI	
1	0	CAO你	
1	0	CC小雪	
1	0	CHA你	
1	0	CHINALIBERAL	
1	0	CHINAMZ	
1	0	CHINESENEWSNET	
1	0	CLOCKGEMSTONE	
1	0	CND	
1	0	CREADERS	
1	0	CRESTBONE	
1	0	DAFA	
1	0	DAJIYUAN	
2	0	DAMN	
1	0	DFDZ	
1	0	DICK	
1	0	DPP	
1	0	EVENT	
1	0	FALU	
1	0	FALUN	
1	0	FALUNDAFA	
1	0	FA輪	
1	0	FEELMISTONE	
1	0	FKU	
1	0	FLG	
1	0	FREECHINA	
1	0	FREEDOM	
1	0	FREENET	
1	0	GAN你	
1	0	GCD	
1	0	GRUEPIN	
1	0	HACKING	
1	0	HONGZHI	
1	0	HRICHINA	
1	0	HTTP	
1	0	HUANET	
1	0	HYPERMART.NET	
1	0	INCEST	
1	0	ITEM	
1	0	J8	
1	0	JB	
1	0	JIANGDONGRIJI	
1	0	JIAN你	
1	0	JIAOCHUANG	
1	0	JIAOCHUN	
1	0	JIBA	
1	0	JINV	
1	0	JI女	
1	0	KAO	
1	0	KISSMYASS	
1	0	㎏	
1	0	MAI騷	
1	0	MAKING	
1	0	MINGHUI	
1	0	MINGHUINEWS	
1	0	㎎	
1	0	㎜	
1	0	NACB	
1	0	NAIVE	
1	0	NECKROMANCER	
1	0	NMIS	
1	0	PAPER64	
1	0	PEACEHALL	
1	0	PENIS	
1	0	PLAYBOY	
1	0	PUSSY	
1	0	QIANGJIAN	
1	0	RAPE	
1	0	RENMINBAO	
1	0	RENMINGBAO	
1	0	RFA	
1	0	SAFEWEB	
1	0	SAOBI	
1	0	SB	
1	0	SHIT	
1	0	SIMPLE	
1	0	SUCK	
1	0	SUCKER	
1	0	SVDC	
1	0	TAIP	
1	0	THE9	
1	0	THE9CITY	
1	0	TIBETALK	
1	0	TMD	
1	0	TRIANGLE	
1	0	TRIANGLEBOY	
1	0	TRINGEL	
1	0	ULTRASURF	
1	0	UNIXBOX	
1	0	USTIBET	
1	0	VOA	
1	0	VOACHINESE	
1	0	WANGCE	
1	0	WEBZEN	
1	0	WSTAIJI	
1	0	WWW	
1	0	WWW.	
1	0	XINSHENG	
1	0	YUMING	
1	0	ZHENGJIAN	
1	0	ZHENGJIANWANG	
1	0	ZHENSHANREN	
1	0	ZHUANFALUN	
1	0	ice	
1	0	narcotics	
1	0	碡	
1	0	籀	
1	0	朱駿	
1	0	朱狨基	
1	0	朱容基	
1	0	朱溶劑	
1	0	朱熔基	
1	0	邾	
1	0	豬聾畸	
1	0	豬毛1	
1	0	舳	
1	0	瘃	
1	0	躅	
1	0	翥	
1	0	專政	
1	0	顓	
1	0	爿	
1	0	隹	
1	0	窀	
1	0	卓伯源	
1	0	倬	
1	0	斫	
1	0	諑	
1	0	髭	
1	0	鯔	
1	0	秭	
1	0	訾	
1	0	自民黨	
1	0	自已的故事	
1	0	自由民主論壇	
1	0	總理	
1	0	傯	
1	0	諏	
1	0	陬	
1	0	鄹	
1	0	鯫	
1	0	躦	
1	0	纘	
1	0	作秀	
1	0	阼	
1	0	祚	
1	0	阿扁萬歲	
1	0	阿萊娜	
1	0	啊無卵	
1	0	埃裡克蘇特勤	
1	0	埃斯萬	
1	0	艾麗絲	
1	0	愛滋	
1	0	愛滋病	
1	0	垵	
1	0	暗黑法師	
1	0	嶴	
1	0	奧克拉	
1	0	奧拉德	
1	0	奧利弗	
1	0	奧魯奇	
1	0	奧倫	
1	0	奧特蘭	
1	0	㈧	
1	0	巴倫侍從	
1	0	巴倫坦	
1	0	白立樸	
1	0	白夢	
1	0	白皮書	
1	0	班禪	
1	0	寶石商人	
1	0	保釣	
1	0	鮑戈	
1	0	鮑彤	
1	0	鮑伊	
1	0	暴風亡靈	
1	0	暴亂	
1	0	暴熱的戰士	
1	0	暴躁的城塔野獸	
1	0	暴躁的警衛兵靈魂	
1	0	暴躁的馬杜克	
1	0	北大三角地論壇	
1	0	北韓	
1	0	北京當局	
1	0	北美自由論壇	
1	0	貝尤爾	
1	0	韝	
1	0	逼樣	
1	0	比樣	
1	0	蹕	
1	0	颮	
1	0	鑣	
1	0	婊子養的	
1	0	賓周	
1	0	冰後	
1	0	博訊	
1	0	不滅帝王	
1	0	不爽不要錢	
1	0	布雷爾	
1	0	布雷爾	
1	0	蔡崇國	
1	0	蔡啟芳	
1	0	黲	
1	0	操鶏	
1	0	操那嗎B	
1	0	操那嗎逼	
1	0	操那嗎比	
1	0	操你媽	
1	0	操你爺爺	
1	0	曹長青	
1	0	曹剛川	
1	0	草	
1	0	草你媽	
1	0	草擬媽	
1	0	冊那娘餓比	
1	0	插那嗎B	
1	0	插那嗎逼	
1	0	插那嗎比	
1	0	插你媽	
1	0	插你爺爺	
1	0	覘	
1	0	蕆	
1	0	囅	
1	0	閶	
1	0	長官沙塔特	
1	0	常勁	
1	0	朝鮮	
1	0	車侖	
1	0	車侖女幹	
1	0	沉睡圖騰	
1	0	陳炳基	
1	0	陳博志	
1	0	陳定南	
1	0	陳建銘	
1	0	陳景俊	
1	0	陳菊	
1	0	陳軍	
1	0	陳良宇	
1	0	陳蒙	
1	0	陳破空	
1	0	陳水扁	
1	0	陳唐山	
1	0	陳希同	
1	0	陳小同	
1	0	陳宣良	
1	0	陳學聖	
1	0	陳一諮	
1	0	陳總統	
1	0	諶	
1	0	齔	
1	0	櫬	
1	0	讖	
1	0	程凱	
1	0	程鐵軍	
1	0	鴟	
1	0	癡鳩	
1	0	癡拈	
1	0	遲鈍的圖騰	
1	0	持不同政見	
1	0	赤色騎士	
1	0	赤色戰士	
1	0	處女膜	
1	0	傳染性病	
1	0	吹簫	
1	0	春夏自由論壇	
1	0	戳那嗎B	
1	0	戳那嗎逼	
1	0	戳那嗎比	
1	0	輳	
1	0	鹺	
1	0	錯B	
1	0	錯逼	
1	0	錯比	
1	0	錯那嗎B	
1	0	錯那嗎逼	
1	0	錯那嗎比	
1	0	達夫警衛兵	
1	0	達夫侍從	
1	0	達癩	
1	0	打飛機	
1	0	大參考	
1	0	大東亞	
1	0	大東亞共榮	
1	0	大鶏巴	
1	0	大紀元	
1	0	大紀元新聞網	
1	0	大紀園	
1	0	大家論壇	
1	0	大奶媽	
1	0	大史記	
1	0	大史紀	
1	0	大衛教	
1	0	大中國論壇	
1	0	大中華論壇	
1	0	大眾真人真事	
1	0	紿	
1	0	大衛教	
1	0	戴相龍	
1	0	彈劾	
1	0	氹	
1	0	蕩婦	
1	0	導師	
1	0	盜竊犯	
1	0	德維爾	
1	0	登輝	
1	0	鄧笑貧	
1	0	糴	
1	0	迪裡夏提	
1	0	覿	
1	0	地下教會	
1	0	帝國主義	
1	0	電視流氓	
1	0	叼你媽	
1	0	釣魚島	
1	0	丁關根	
1	0	東北獨立	
1	0	東部地下水路	
1	0	東方紅時空	
1	0	東方時空	
1	0	東南西北論談	
1	0	東社	
1	0	東升	
1	0	東條	
1	0	東條英機	
1	0	東突暴動	
1	0	東突獨立	
1	0	東土耳其斯坦	
1	0	東西南北論壇	
1	0	東亞	
1	0	東院看守	
1	0	動亂	
1	0	鬥士哈夫拉蘇	
1	0	鬥士霍克	
1	0	獨裁	
1	0	獨裁政治	
1	0	獨夫	
1	0	獨立臺灣會	
1	0	俄國	
1	0	鮞	
1	0	㈡	
1	0	發楞	
1	0	發掄	
1	0	發掄功	
1	0	發倫	
1	0	發倫功	
1	0	發輪	
1	0	發論	
1	0	發論公	
1	0	發論功	
1	0	發騷	
1	0	發正念	
1	0	法~倫	
1	0	法~淪	
1	0	法~綸	
1	0	法~輪	
1	0	法~論	
1	0	法爾卡	
1	0	法掄	
1	0	法掄功	
1	0	法侖	
1	0	法淪	
1	0	法綸	
1	0	法輪大法	
1	0	法輪功	
1	0	法十輪十功	
1	0	法謫	
1	0	法謫功	
1	0	反封鎖	
1	0	反封鎖技術	
1	0	反腐敗論壇	
1	0	反人類	
1	0	反社會	
1	0	方勵之	
1	0	防衛指揮官	
1	0	放蕩	
1	0	飛揚論壇	
1	0	廢墟守護者	
1	0	費鴻泰	
1	0	費良勇	
1	0	分隊長施蒂文	
1	0	粉飾太平	
1	0	糞便	
1	0	鱝	
1	0	豐饒的果實	
1	0	風雨神州	
1	0	風雨神州論壇	
1	0	封從德	
1	0	封殺	
1	0	封印的靈魂騎士	
1	0	馮東海	
1	0	馮素英	
1	0	紱	
1	0	襆	
1	0	嘸	
1	0	傅作義	
1	0	幹bi	
1	0	幹逼	
1	0	幹比	
1	0	幹的你	
1	0	幹幹幹	
1	0	幹她	
1	0	幹你	
1	0	幹你老比	
1	0	幹你老母	
1	0	幹你娘	
1	0	幹全家	
1	0	幹死	
1	0	幹死你	
1	0	幹他	
1	0	幹一家	
1	0	趕你娘	
1	0	岡巒	
1	0	剛比	
1	0	剛比樣子	
1	0	崗哨士兵	
1	0	肛門	
1	0	高麗棒子	
1	0	高文謙	
1	0	高薪養廉	
1	0	高自聯	
1	0	膏藥旗	
1	0	戈瑞爾德	
1	0	戈揚	
1	0	鴿派	
1	0	歌功頌德	
1	0	格雷(關卡排名管理者)	
1	0	格魯	
1	0	格魯(城鎮移動)	
1	0	鯁	
1	0	工自聯	
1	0	弓雖	
1	0	共產	
1	0	共產黨	
1	0	共產主義	
1	0	共黨	
1	0	共軍	
1	0	共榮圈	
1	0	緱	
1	0	狗誠	
1	0	狗狼養的	
1	0	狗娘養的	
1	0	狗養	
1	0	狗雜種	
1	0	覯	
1	0	轂	
1	0	古龍祭壇	
1	0	骨獅	
1	0	鯝	
1	0	鴰	
1	0	詿	
1	0	關卓中	
1	0	貫通兩極法	
1	0	廣聞	
1	0	媯	
1	0	龜兒子	
1	0	龜公	
1	0	龜孫子	
1	0	龜頭	
1	0	龜投	
1	0	劌	
1	0	緄	
1	0	滾那嗎	
1	0	滾那嗎B	
1	0	滾那嗎錯比	
1	0	滾那嗎老比	
1	0	滾那嗎瘟比	
1	0	鯀	
1	0	咼	
1	0	郭俊銘	
1	0	郭羅基	
1	0	郭岩華	
1	0	國家安全	
1	0	國家機密	
1	0	國軍	
1	0	國賊	
1	0	哈爾羅尼	
1	0	頇	
1	0	韓東方	
1	0	韓聯潮	
1	0	韓正	
1	0	漢奸	
1	0	顥	
1	0	灝	
1	0	河殤	
1	0	賀國強	
1	0	賀龍	
1	0	黑社會	
1	0	黑手黨	
1	0	紅燈區	
1	0	紅色恐怖	
1	0	紅炎猛獸	
1	0	洪傳	
1	0	洪興	
1	0	洪哲勝	
1	0	黌	
1	0	鱟	
1	0	胡緊掏	
1	0	胡錦滔	
1	0	胡錦淘	
1	0	胡景濤	
1	0	胡喬木	
1	0	胡總書記	
1	0	湖岸護衛兵	
1	0	湖岸警衛兵	
1	0	湖岸哨兵隊長	
1	0	護法	
1	0	鸌	
1	0	華建敏	
1	0	華通時事論壇	
1	0	華夏文摘	
1	0	華語世界論壇	
1	0	華嶽時事論壇	
1	0	懷特	
1	0	鍰	
1	0	皇軍	
1	0	黃伯源	
1	0	黃慈萍	
1	0	黃禍	
1	0	黃劍輝	
1	0	黃金幼龍	
1	0	黃菊	
1	0	黃片	
1	0	黃翔	
1	0	黃義交	
1	0	黃仲生	
1	0	回民暴動	
1	0	噦	
1	0	繢	
1	0	毀滅步兵	
1	0	毀滅騎士	
1	0	毀滅射手	
1	0	昏迷圖騰	
1	0	混亂的圖騰	
1	0	鍃	
1	0	活動	
1	0	擊倒圖騰	
1	0	擊傷的圖騰	
1	0	鶏8	
1	0	鶏八	
1	0	鶏巴	
1	0	鶏吧	
1	0	鶏鶏	
1	0	鶏奸	
1	0	鶏毛信文匯	
1	0	鶏女	
1	0	鶏院	
1	0	姬勝德	
1	0	積克館	
1	0	齎	
1	0	鱭	
1	0	賈廷安	
1	0	賈育台	
1	0	戔	
1	0	監視塔	
1	0	監視塔哨兵	
1	0	監視塔哨兵隊長	
1	0	鰹	
1	0	韉	
1	0	簡肇棟	
1	0	建國黨	
1	0	賤B	
1	0	賤bi	
1	0	賤逼	
1	0	賤比	
1	0	賤貨	
1	0	賤人	
1	0	賤種	
1	0	江八點	
1	0	江羅	
1	0	江綿恒	
1	0	江戲子	
1	0	江則民	
1	0	江澤慧	
1	0	江賊	
1	0	江賊民	
1	0	薑春雲	
1	0	將則民	
1	0	僵賊	
1	0	僵賊民	
1	0	講法	
